order_id,order_date,customer_id,age,gender,city,region,category,product,unit_price,quantity,discount,payment_method,customer_type,rating,revenue
ORD101998,2025-07-06,1635,18.0,Female,Faisalabad,East,Electronics,Laptop,1101.76,1,0.1,Digital Wallet,New,3.2,991.58
ORD102328,2025-07-06,1324,22.0,Female,Peshawar,West,Electronics,Headphones,124.93,6,0.0,Credit Card,New,3.8,749.58
ORD101575,2025-07-07,1782,26.0,Female,Islamabad,North,Accessories,Wallet,47.66,7,0.1,Bank Transfer,VIP,3.8,300.26
ORD103005,2025-07-07,1314,32.0,Female,Karachi,South,Accessories,Sunglasses,83.2,2,0.15,Credit Card,New,3.8,141.44
ORD103877,2025-07-07,1664,18.0,Female,Rawalpindi,North,Electronics,Keyboard,62.56,4,0.1,Digital Wallet,VIP,4.4,225.22
ORD101940,2025-07-07,1386,34.0,Male,Rawalpindi,North,Electronics,Headphones,131.18,2,0.15,Credit Card,New,3.8,223.01
ORD103459,2025-07-07,1201,26.0,Male,Quetta,West,Electronics,Tablet,476.13,3,0.1,Digital Wallet,New,4.3,1285.55
ORD101169,2025-07-07,1391,35.0,Male,Multan,South,Electronics,Tablet,482.94,4,0.1,Cash,Returning,4.5,1738.58
ORD104923,2025-07-07,1277,52.0,Male,Peshawar,West,Accessories,Backpack,53.93,1,0.0,Debit Card,VIP,3.6,53.93
ORD102200,2025-07-07,1178,18.0,Male,Karachi,South,Electronics,Keyboard,72.13,1,0.1,Debit Card,Returning,2.7,64.92
ORD102386,2025-07-07,1633,33.0,Male,Rawalpindi,North,Electronics,Mouse,36.76,1,0.15,Bank Transfer,New,4.6,31.25
ORD101642,2025-07-08,1340,30.0,Male,Lahore,East,Electronics,Headphones,106.77,1,0.15,Credit Card,New,3.2,90.75
ORD104805,2025-07-08,1377,39.0,Female,Faisalabad,East,Electronics,Laptop,1114.98,4,0.1,Bank Transfer,New,3.8,4013.93
ORD102949,2025-07-08,1418,18.0,Female,Rawalpindi,North,Clothing,T-Shirt,32.23,2,0.1,Cash,Returning,5.0,58.01
ORD101033,2025-07-08,1315,18.0,Male,Faisalabad,East,Clothing,Jeans,69.93,2,0.0,Credit Card,New,3.8,139.86
ORD104185,2025-07-08,1160,33.0,Female,Islamabad,North,Clothing,Jeans,62.57,1,0.2,Credit Card,Returning,4.4,50.06
ORD102503,2025-07-09,1055,45.0,Female,Lahore,East,Electronics,Keyboard,74.12,1,0.05,Digital Wallet,Returning,2.5,70.41
ORD102613,2025-07-09,1128,32.0,Male,Lahore,East,Electronics,Smartphone,729.31,5,0.0,Bank Transfer,New,3.2,3646.55
ORD102615,2025-07-09,1092,18.0,Female,Peshawar,West,Electronics,Smartphone,709.78,1,0.05,Bank Transfer,Returning,3.5,674.29
ORD100862,2025-07-09,1763,55.0,Female,Multan,South,Accessories,Backpack,57.89,3,0.1,Credit Card,VIP,4.3,156.3
ORD102475,2025-07-09,1381,19.0,Female,Lahore,East,Electronics,Monitor,286.0,2,0.0,Bank Transfer,New,,572.0
ORD103904,2025-07-09,1188,36.0,Female,Lahore,East,Electronics,Tablet,501.08,2,0.2,Digital Wallet,Returning,4.9,801.73
ORD100717,2025-07-09,1361,43.0,Female,Faisalabad,East,Clothing,Shoes,85.62,1,0.2,Credit Card,Returning,4.6,68.5
ORD103145,2025-07-09,1289,41.0,Male,Peshawar,West,Clothing,Jeans,60.31,3,0.0,Digital Wallet,New,5.0,180.93
ORD103740,2025-07-09,1369,34.0,Male,Rawalpindi,North,Electronics,Keyboard,68.09,3,0.05,,Returning,4.7,194.06
ORD101259,2025-07-09,1371,31.0,Male,Lahore,East,Clothing,Shoes,98.82,1,0.15,Digital Wallet,New,3.5,84.0
ORD104221,2025-07-09,1233,43.0,Male,Lahore,East,Electronics,Headphones,105.87,2,0.0,Bank Transfer,New,4.4,211.74
ORD101264,2025-07-09,1202,35.0,Male,Quetta,West,Accessories,Wallet,49.16,6,0.0,Credit Card,New,3.1,294.96
ORD101687,2025-07-10,1218,49.0,Male,Quetta,West,Clothing,Shoes,92.83,2,0.0,Bank Transfer,VIP,4.5,185.66
ORD100545,2025-07-10,1792,27.0,Male,Multan,South,Electronics,Laptop,1235.74,1,0.0,Cash,Returning,4.7,1235.74
ORD102390,2025-07-10,1152,19.0,Female,Karachi,South,Electronics,Headphones,119.63,1,0.1,Credit Card,Returning,4.2,107.67
ORD100902,2025-07-10,1546,55.0,Female,Karachi,South,Electronics,Laptop,1329.06,3,0.1,Credit Card,New,2.5,3588.46
ORD100093,2025-07-10,1296,26.0,Female,Quetta,West,Electronics,Tablet,461.72,2,0.15,Bank Transfer,New,3.4,784.92
ORD101602,2025-07-10,1039,26.0,Female,Multan,South,Electronics,Mouse,33.66,1,0.1,Credit Card,New,2.5,30.29
ORD103256,2025-07-10,1613,23.0,Male,Rawalpindi,North,Clothing,Jacket,114.34,3,0.15,Digital Wallet,New,4.7,291.57
ORD103672,2025-07-10,1560,18.0,Female,Lahore,East,Electronics,Mouse,35.6,1,0.0,Credit Card,VIP,4.1,35.6
ORD104949,2025-07-10,1426,,Male,Multan,South,Electronics,Keyboard,69.58,1,0.2,Debit Card,New,3.8,55.66
ORD103739,2025-07-11,1201,33.0,Female,Lahore,East,Clothing,Shoes,95.41,2,0.0,Bank Transfer,Returning,5.0,190.82
ORD103799,2025-07-11,1064,18.0,Male,Faisalabad,East,Electronics,Laptop,1224.16,2,0.0,Bank Transfer,Returning,3.2,2448.32
ORD101257,2025-07-11,1001,37.0,Male,Rawalpindi,North,Electronics,Monitor,318.31,1,0.25,Digital Wallet,New,3.9,238.73
ORD104769,2025-07-11,1301,29.0,Female,Multan,South,Clothing,T-Shirt,31.36,2,0.0,Debit Card,VIP,4.2,62.72
ORD102494,2025-07-11,1477,36.0,Male,Quetta,West,Clothing,T-Shirt,24.81,2,0.1,Credit Card,Returning,2.2,44.66
ORD101725,2025-07-11,1195,34.0,Male,Rawalpindi,North,Electronics,Smartphone,754.04,3,0.15,Debit Card,New,2.8,1922.8
ORD104585,2025-07-11,1109,41.0,Male,Lahore,East,Electronics,Monitor,287.81,2,0.0,Credit Card,VIP,4.6,575.62
ORD101303,2025-07-11,1342,27.0,Female,Quetta,West,Electronics,Mouse,32.95,2,0.25,Bank Transfer,VIP,3.1,49.42
ORD102401,2025-07-12,1167,36.0,Male,Islamabad,North,Electronics,Monitor,291.78,2,0.05,Debit Card,New,4.2,554.38
ORD101139,2025-07-12,1078,30.0,Female,Quetta,West,Electronics,Mouse,35.52,2,0.15,Debit Card,New,4.7,60.38
ORD103586,2025-07-12,1431,18.0,Male,Quetta,West,Electronics,Smartwatch,225.49,1,0.2,Digital Wallet,Returning,3.9,180.39
ORD101425,2025-07-12,1526,23.0,Female,Karachi,South,Electronics,Tablet,498.36,3,0.0,Digital Wallet,New,3.0,1495.08
ORD102042,2025-07-12,1309,28.0,Female,Islamabad,North,Clothing,Jeans,63.47,1,0.1,Bank Transfer,New,5.0,57.12
ORD103309,2025-07-12,1226,19.0,Female,Multan,South,Clothing,Jeans,69.45,1,0.1,Bank Transfer,Returning,2.2,62.5
ORD101475,2025-07-12,1363,51.0,Male,Rawalpindi,North,Clothing,Jeans,60.83,4,0.3,Debit Card,New,3.8,170.32
ORD103964,2025-07-13,1781,18.0,Female,Faisalabad,East,Clothing,Jeans,64.07,1,0.2,Digital Wallet,New,3.9,51.26
ORD104784,2025-07-13,1166,28.0,Male,Lahore,East,Clothing,Jacket,107.46,8,0.1,Credit Card,Returning,3.4,773.71
ORD100024,2025-07-13,1414,52.0,Male,Multan,South,Clothing,Jeans,64.77,2,0.0,Debit Card,New,3.1,129.54
ORD102852,2025-07-13,1686,25.0,Female,Peshawar,West,Electronics,Smartphone,636.65,1,0.1,Debit Card,New,3.7,572.98
ORD102010,2025-07-13,1318,42.0,Male,Islamabad,North,Electronics,Mouse,34.48,4,0.0,Debit Card,New,4.6,137.92
ORD104166,2025-07-13,1736,47.0,Female,Islamabad,North,Electronics,Smartphone,792.8,1,0.0,Credit Card,Returning,3.3,792.8
ORD100079,2025-07-13,1477,21.0,Female,Lahore,East,Electronics,Laptop,1147.91,4,0.1,Digital Wallet,New,4.6,4132.48
ORD103318,2025-07-13,1190,27.0,Female,Rawalpindi,North,Electronics,Smartphone,819.33,3,0.2,Digital Wallet,New,4.8,1966.39
ORD102519,2025-07-13,1364,33.0,Male,Peshawar,West,Clothing,Jacket,91.21,1,0.05,Credit Card,VIP,4.6,86.65
ORD102439,2025-07-14,1459,48.0,Male,Quetta,West,Electronics,Keyboard,75.15,2,0.1,Debit Card,New,4.5,135.27
ORD102472,2025-07-14,1712,29.0,Male,Multan,South,Electronics,Tablet,479.93,2,0.25,Cash,New,4.3,719.9
ORD100116,2025-07-14,1499,47.0,Female,Peshawar,West,Electronics,Monitor,295.39,2,0.1,Digital Wallet,Returning,2.8,531.7
ORD104942,2025-07-14,1109,32.0,Female,Rawalpindi,North,Electronics,Smartwatch,221.86,1,0.0,Digital Wallet,Returning,3.8,221.86
ORD103597,2025-07-14,1659,18.0,Female,Faisalabad,East,Accessories,Backpack,57.85,1,0.15,Debit Card,VIP,4.3,49.17
ORD104369,2025-07-14,1349,39.0,Male,Faisalabad,East,Electronics,Tablet,507.51,3,0.1,Debit Card,New,3.9,1370.28
ORD102845,2025-07-14,1626,53.0,Female,Rawalpindi,North,Electronics,Monitor,298.29,3,0.25,Bank Transfer,New,4.1,671.15
ORD102836,2025-07-14,1523,23.0,Male,Faisalabad,East,Electronics,Tablet,478.61,4,0.15,Digital Wallet,New,3.4,1627.27
ORD100297,2025-07-15,1572,38.0,Male,Faisalabad,East,Accessories,Backpack,56.49,2,0.05,Bank Transfer,Returning,5.0,107.33
ORD102037,2025-07-15,1750,21.0,Male,Faisalabad,East,Clothing,Jacket,102.69,3,0.15,Digital Wallet,New,3.2,261.86
ORD104862,2025-07-15,1549,41.0,Male,Karachi,South,Electronics,Laptop,1171.88,2,0.05,Cash,New,4.0,2226.57
ORD104150,2025-07-15,1465,51.0,Male,Quetta,West,Electronics,Laptop,1222.27,5,0.15,Digital Wallet,Returning,4.4,5194.65
ORD101692,2025-07-16,1517,42.0,Female,Islamabad,North,Clothing,T-Shirt,31.55,4,0.1,Debit Card,New,3.0,113.58
ORD103154,2025-07-16,1423,28.0,Male,Faisalabad,East,Accessories,Backpack,61.27,1,0.1,Digital Wallet,New,4.2,55.14
ORD100295,2025-07-16,1346,32.0,Male,Quetta,West,Electronics,Tablet,515.97,5,0.15,Credit Card,Returning,4.1,2192.87
ORD102624,2025-07-16,1254,24.0,Male,Multan,South,Electronics,Tablet,507.95,1,0.1,Digital Wallet,New,2.6,457.16
ORD103816,2025-07-16,1524,46.0,Male,Peshawar,West,Clothing,Shoes,88.58,4,0.2,Debit Card,Returning,3.5,283.46
ORD101376,2025-07-16,1452,46.0,Male,Peshawar,West,Electronics,Laptop,1255.98,6,0.3,Digital Wallet,VIP,4.6,5275.12
ORD100401,2025-07-17,1735,26.0,Male,Peshawar,West,Accessories,Sunglasses,78.88,2,0.1,Digital Wallet,New,4.9,141.98
ORD104836,2025-07-17,1338,27.0,Female,Quetta,West,Electronics,Smartwatch,247.41,3,0.2,Cash,New,,593.78
ORD100800,2025-07-17,1119,36.0,Male,Karachi,South,Electronics,Headphones,125.84,2,0.15,Credit Card,New,3.4,213.93
ORD103478,2025-07-18,1659,47.0,Male,Peshawar,West,Electronics,Mouse,34.56,3,0.1,Digital Wallet,New,4.1,93.31
ORD100594,2025-07-18,1676,24.0,Female,Islamabad,North,Electronics,Smartphone,706.38,4,0.15,Digital Wallet,New,4.3,2401.69
ORD102523,2025-07-18,1149,52.0,Female,Karachi,South,Electronics,Mouse,35.14,3,0.05,Bank Transfer,New,3.8,100.15
ORD104946,2025-07-18,1425,33.0,Female,Karachi,South,Electronics,Tablet,483.32,1,0.1,Credit Card,Returning,4.4,434.99
ORD103726,2025-07-18,1245,33.0,Male,Islamabad,North,Clothing,Jeans,60.68,5,0.05,Credit Card,New,,288.23
ORD103310,2025-07-18,1131,31.0,Female,Peshawar,West,Clothing,T-Shirt,32.44,2,0.0,Debit Card,Returning,2.8,64.88
ORD103315,2025-07-18,1156,48.0,Female,Rawalpindi,North,Electronics,Smartphone,794.95,1,0.0,Credit Card,New,3.2,794.95
ORD104914,2025-07-19,1129,36.0,Male,Multan,South,Clothing,Jeans,63.36,5,0.05,Credit Card,New,4.0,300.96
ORD101386,2025-07-19,1151,34.0,Male,Lahore,East,Electronics,Tablet,479.72,1,0.0,Credit Card,New,3.6,479.72
ORD101296,2025-07-19,1469,60.0,Male,Quetta,West,Accessories,Wallet,44.19,2,0.1,Digital Wallet,New,4.1,79.54
ORD101970,2025-07-19,1046,,Male,Peshawar,West,Electronics,Laptop,1164.91,2,0.1,Digital Wallet,New,3.9,2096.84
ORD100585,2025-07-20,1626,32.0,Female,Faisalabad,East,Electronics,Tablet,507.51,2,0.0,Debit Card,Returning,3.6,1015.02
ORD101559,2025-07-20,1089,36.0,Female,Faisalabad,East,Electronics,Mouse,37.1,2,0.1,Cash,New,3.0,66.78
ORD102277,2025-07-20,1725,,Male,Multan,South,Clothing,Jacket,99.3,2,0.0,Debit Card,Returning,2.9,198.6
ORD102428,2025-07-20,1254,49.0,Male,Rawalpindi,North,Accessories,Backpack,59.6,1,0.0,Cash,Returning,2.3,59.6
ORD104078,2025-07-20,1236,41.0,Male,Quetta,West,Electronics,Smartphone,791.95,4,0.3,Credit Card,Returning,3.2,2217.46
ORD104435,2025-07-20,1327,43.0,Female,Karachi,South,Electronics,Mouse,33.35,1,0.05,Cash,VIP,4.4,31.68
ORD102283,2025-07-20,1605,37.0,Female,Rawalpindi,North,Electronics,Headphones,123.04,1,0.1,Digital Wallet,New,3.3,110.74
ORD103719,2025-07-20,1430,36.0,Female,Quetta,West,Electronics,Smartwatch,224.0,7,0.1,Digital Wallet,New,3.8,1411.2
ORD100307,2025-07-20,1099,25.0,Female,Peshawar,West,Accessories,Sunglasses,80.97,7,0.0,Credit Card,New,3.1,566.79
ORD102070,2025-07-21,1532,35.0,Female,Quetta,West,Electronics,Smartphone,807.19,3,0.0,Cash,New,4.3,2421.57
ORD100413,2025-07-21,1386,28.0,Female,Karachi,South,Electronics,Smartphone,781.28,2,0.0,Digital Wallet,Returning,4.0,1562.56
ORD100630,2025-07-21,1455,34.0,Male,Lahore,East,Electronics,Smartphone,775.53,2,0.15,Credit Card,New,4.1,1318.4
ORD102215,2025-07-21,1352,29.0,Female,Faisalabad,East,Electronics,Headphones,122.33,2,0.0,Cash,New,4.4,244.66
ORD102785,2025-07-21,1399,34.0,Male,Islamabad,North,Electronics,Smartphone,737.37,2,0.0,Cash,New,4.4,1474.74
ORD102216,2025-07-22,1358,,Female,Peshawar,West,Electronics,Headphones,120.36,3,0.1,Debit Card,New,3.7,324.97
ORD101205,2025-07-22,1685,30.0,Male,Faisalabad,East,Electronics,Laptop,1203.29,3,0.1,Credit Card,New,4.7,3248.88
ORD104346,2025-07-22,1754,30.0,Female,Multan,South,Electronics,Mouse,36.57,7,0.0,Digital Wallet,Returning,4.5,255.99
ORD102777,2025-07-23,1645,39.0,Female,Faisalabad,East,Electronics,Smartwatch,214.02,3,0.05,Credit Card,New,4.4,609.96
ORD100845,2025-07-23,1034,46.0,Male,Peshawar,West,Electronics,Laptop,1215.01,4,0.15,Credit Card,Returning,4.5,4131.03
ORD100667,2025-07-23,1492,39.0,Female,Faisalabad,East,Clothing,Jeans,63.43,1,0.0,Credit Card,VIP,,63.43
ORD104998,2025-07-23,1559,57.0,Female,Rawalpindi,North,Electronics,Mouse,33.32,2,0.05,Credit Card,New,3.8,63.31
ORD103659,2025-07-23,1030,31.0,Female,Faisalabad,East,Electronics,Headphones,123.78,2,0.25,Digital Wallet,VIP,4.7,185.67
ORD104428,2025-07-23,1588,47.0,Female,Karachi,South,Accessories,Sunglasses,79.01,3,0.1,Credit Card,Returning,4.1,213.33
ORD100396,2025-07-23,1256,31.0,Female,Lahore,East,Electronics,Smartwatch,207.96,3,0.2,Bank Transfer,Returning,3.2,499.1
ORD100780,2025-07-24,1502,37.0,Male,Lahore,East,Electronics,Monitor,323.9,3,0.05,Bank Transfer,New,4.1,923.11
ORD100853,2025-07-24,1438,38.0,Male,Lahore,East,Electronics,Mouse,37.0,6,0.2,Bank Transfer,VIP,3.3,177.6
ORD100316,2025-07-24,1628,23.0,Male,Karachi,South,Electronics,Laptop,1189.84,1,0.15,Credit Card,Returning,4.1,1011.36
ORD100142,2025-07-24,1613,26.0,Male,Quetta,West,Electronics,Headphones,115.46,1,0.0,Cash,New,4.2,115.46
ORD103511,2025-07-24,1262,29.0,Female,Faisalabad,East,Clothing,Jacket,101.85,1,0.1,Bank Transfer,New,3.8,91.66
ORD100107,2025-07-25,1015,26.0,Female,Lahore,East,Electronics,Smartwatch,222.0,4,0.15,Digital Wallet,VIP,4.8,754.8
ORD100914,2025-07-25,1183,45.0,Male,Peshawar,West,Clothing,Jeans,63.44,3,0.0,Bank Transfer,New,4.3,190.32
ORD101883,2025-07-25,1707,18.0,Female,Rawalpindi,North,Electronics,Smartwatch,222.9,1,0.25,Debit Card,Returning,4.5,167.18
ORD104881,2025-07-26,1530,39.0,Female,Peshawar,West,Clothing,Shoes,86.41,8,0.0,Credit Card,New,4.2,691.28
ORD104693,2025-07-26,1017,43.0,Male,Quetta,West,Electronics,Headphones,131.84,4,0.05,Bank Transfer,Returning,4.3,500.99
ORD104707,2025-07-26,1204,18.0,Female,Lahore,East,Electronics,Smartwatch,205.93,1,0.25,Digital Wallet,New,3.8,154.45
ORD102308,2025-07-26,1300,38.0,Female,Karachi,South,Clothing,Jeans,62.46,1,0.1,Debit Card,Returning,4.8,56.21
ORD100768,2025-07-26,1348,34.0,Female,Rawalpindi,North,Electronics,Laptop,1248.44,1,0.3,Digital Wallet,Returning,3.7,873.91
ORD100283,2025-07-26,1551,39.0,Female,Lahore,East,Electronics,Laptop,1158.88,3,0.0,Digital Wallet,New,2.6,3476.64
ORD102809,2025-07-26,1329,31.0,Male,Karachi,South,Clothing,T-Shirt,29.51,2,0.05,Debit Card,New,4.5,56.07
ORD100276,2025-07-26,1346,31.0,Male,Islamabad,North,Accessories,Sunglasses,79.0,2,0.0,Credit Card,New,4.8,158.0
ORD100241,2025-07-26,1385,27.0,Male,Multan,South,Electronics,Mouse,33.57,2,0.2,Bank Transfer,Returning,4.6,53.71
ORD104437,2025-07-27,1552,33.0,Male,Quetta,West,Electronics,Tablet,495.03,2,0.2,Bank Transfer,Returning,4.5,792.05
ORD103632,2025-07-27,1258,28.0,Male,Quetta,West,Electronics,Smartphone,670.35,1,0.0,Digital Wallet,Returning,5.0,670.35
ORD100041,2025-07-27,1783,35.0,Male,Rawalpindi,North,Electronics,Smartwatch,242.73,1,0.1,Credit Card,Returning,3.8,218.46
ORD100155,2025-07-27,1554,32.0,Male,Rawalpindi,North,Electronics,Laptop,1164.12,1,0.0,Debit Card,New,4.9,1164.12
ORD100104,2025-07-27,1493,41.0,Female,Peshawar,West,Electronics,Headphones,133.63,4,0.1,Digital Wallet,VIP,3.9,481.07
ORD102191,2025-07-27,1217,36.0,Female,Islamabad,North,Clothing,Shoes,83.55,1,0.15,Debit Card,New,3.8,71.02
ORD102934,2025-07-27,1731,50.0,Male,Karachi,South,Clothing,Shoes,88.73,2,0.05,Cash,Returning,3.8,168.59
ORD104976,2025-07-27,1018,51.0,Female,Karachi,South,Electronics,Tablet,531.62,4,0.15,Debit Card,New,3.5,1807.51
ORD103013,2025-07-27,1183,45.0,Male,Lahore,East,Clothing,Shoes,92.81,2,0.0,Digital Wallet,New,3.9,185.62
ORD102331,2025-07-27,1470,33.0,Female,Multan,South,Electronics,Smartphone,755.02,1,0.25,Credit Card,New,3.8,566.26
ORD101030,2025-07-28,1320,23.0,Female,Islamabad,North,Clothing,Shoes,87.01,1,0.0,Debit Card,VIP,2.7,87.01
ORD103012,2025-07-28,1350,42.0,Male,Islamabad,North,Accessories,Wallet,47.14,3,0.05,Credit Card,Returning,4.5,134.35
ORD102464,2025-07-28,1642,35.0,Male,Karachi,South,Electronics,Keyboard,65.53,1,0.1,Bank Transfer,Returning,4.7,58.98
ORD103856,2025-07-28,1575,28.0,Female,Quetta,West,Electronics,Headphones,126.46,3,0.1,Credit Card,New,3.3,341.44
ORD100865,2025-07-28,1767,39.0,Female,Faisalabad,East,Electronics,Headphones,132.04,1,0.0,Debit Card,VIP,5.0,132.04
ORD102940,2025-07-28,1598,53.0,Male,Lahore,East,Electronics,Smartwatch,219.54,2,0.15,Bank Transfer,Returning,3.5,373.22
ORD102002,2025-07-28,1359,37.0,Male,Rawalpindi,North,Accessories,Wallet,45.38,3,0.0,Credit Card,Returning,2.5,136.14
ORD100209,2025-07-28,1318,48.0,Male,Quetta,West,Clothing,Jeans,72.81,4,0.0,Digital Wallet,Returning,3.5,291.24
ORD102648,2025-07-29,1494,46.0,Female,Rawalpindi,North,Electronics,Mouse,34.84,4,0.2,Digital Wallet,Returning,5.0,111.49
ORD103321,2025-07-29,1692,47.0,Male,Islamabad,North,Clothing,Shoes,87.14,1,0.0,Bank Transfer,VIP,4.6,87.14
ORD100151,2025-07-29,1795,30.0,Male,Peshawar,West,Clothing,Jacket,112.61,7,0.1,Credit Card,New,4.9,709.44
ORD101427,2025-07-29,1552,28.0,Female,Multan,South,Clothing,Jeans,62.87,1,0.2,Cash,New,3.8,50.3
ORD101003,2025-07-29,1537,29.0,Male,Peshawar,West,Clothing,T-Shirt,28.86,5,0.05,Debit Card,New,4.4,137.08
ORD104507,2025-07-29,1537,40.0,Male,Quetta,West,Accessories,Wallet,43.98,2,0.0,Bank Transfer,New,2.8,87.96
ORD103703,2025-07-29,1440,35.0,Female,Karachi,South,Electronics,Mouse,35.06,1,0.15,Bank Transfer,VIP,4.0,29.8
ORD101363,2025-07-30,1229,34.0,Male,Karachi,South,Electronics,Laptop,1297.46,1,0.05,Debit Card,VIP,4.0,1232.59
ORD102736,2025-07-30,1192,31.0,Male,Peshawar,West,Electronics,Keyboard,72.11,3,0.1,Debit Card,Returning,4.5,194.7
ORD103559,2025-07-30,1494,18.0,Female,Quetta,West,Electronics,Monitor,284.87,1,0.25,Credit Card,New,,213.65
ORD103491,2025-07-30,1348,35.0,Male,Islamabad,North,Clothing,Shoes,89.77,1,0.0,Credit Card,New,4.0,89.77
ORD104980,2025-07-31,1289,23.0,Female,Multan,South,Electronics,Monitor,286.09,3,0.1,Debit Card,New,3.8,772.44
ORD101197,2025-07-31,1696,18.0,Female,Islamabad,North,Accessories,Wallet,45.16,4,0.15,Bank Transfer,Returning,4.3,153.54
ORD103479,2025-07-31,1026,25.0,Male,Faisalabad,East,Electronics,Keyboard,72.82,2,0.05,Credit Card,New,3.8,138.36
ORD100733,2025-07-31,1173,38.0,Female,Multan,South,Clothing,Shoes,90.9,2,0.1,Debit Card,VIP,4.7,163.62
ORD102481,2025-07-31,1172,25.0,Male,Peshawar,West,Clothing,Shoes,93.89,2,0.05,Digital Wallet,Returning,4.4,178.39
ORD103678,2025-08-01,1290,43.0,Male,Rawalpindi,North,Clothing,Shoes,91.74,2,0.0,Credit Card,Returning,5.0,183.48
ORD104485,2025-08-01,1326,36.0,Female,Multan,South,Accessories,Sunglasses,72.85,1,0.05,Debit Card,New,3.8,69.21
ORD102292,2025-08-01,1622,30.0,Male,Peshawar,West,Electronics,Smartphone,727.3,2,0.2,Cash,Returning,4.3,1163.68
ORD103240,2025-08-01,1210,42.0,Male,Faisalabad,East,Electronics,Tablet,497.23,1,0.0,Digital Wallet,Returning,4.5,497.23
ORD100697,2025-08-01,1415,32.0,Male,Quetta,West,Electronics,Smartphone,689.65,1,0.0,Digital Wallet,New,5.0,689.65
ORD103155,2025-08-01,1598,36.0,Male,Lahore,East,Electronics,Headphones,113.86,6,0.15,Digital Wallet,Returning,4.1,580.69
ORD102905,2025-08-02,1630,29.0,Female,Faisalabad,East,Electronics,Smartwatch,214.56,1,0.0,Digital Wallet,Returning,3.3,214.56
ORD101544,2025-08-02,1012,45.0,Female,Quetta,West,Clothing,Shoes,92.63,2,0.15,Credit Card,New,,157.47
ORD100658,2025-08-02,1163,39.0,Female,Lahore,East,Electronics,Smartphone,694.39,3,0.0,Digital Wallet,VIP,4.8,2083.17
ORD101102,2025-08-02,1013,36.0,Male,Faisalabad,East,Clothing,T-Shirt,29.49,3,0.15,Digital Wallet,Returning,4.3,75.2
ORD103518,2025-08-02,1449,41.0,Male,Faisalabad,East,Clothing,Shoes,82.81,6,0.1,Credit Card,New,4.5,447.17
ORD103691,2025-08-02,1444,18.0,Male,Karachi,South,Electronics,Monitor,289.78,6,0.3,Credit Card,New,5.0,1217.08
ORD103709,2025-08-03,1434,34.0,Male,Islamabad,North,Electronics,Headphones,119.13,2,0.05,Debit Card,VIP,4.1,226.35
ORD103671,2025-08-03,1075,32.0,Male,Lahore,East,Electronics,Mouse,36.78,2,0.0,Debit Card,Returning,3.5,73.56
ORD102534,2025-08-03,1738,25.0,Female,Karachi,South,Electronics,Smartphone,727.47,5,0.1,Credit Card,Returning,3.8,3273.62
ORD103215,2025-08-03,1679,41.0,Male,Quetta,West,Electronics,Tablet,443.04,2,0.25,Digital Wallet,VIP,3.4,664.56
ORD103363,2025-08-03,1401,44.0,Female,Karachi,South,Electronics,Laptop,1286.37,4,0.0,Credit Card,VIP,3.8,5145.48
ORD102135,2025-08-04,1010,24.0,Male,Rawalpindi,North,Clothing,Shoes,91.43,3,0.15,Cash,New,2.1,233.15
ORD102034,2025-08-04,1122,44.0,Female,Quetta,West,Clothing,Shoes,79.95,2,0.15,Bank Transfer,Returning,2.5,135.92
ORD102162,2025-08-04,1367,31.0,Female,Rawalpindi,North,Electronics,Smartphone,746.74,4,0.15,Credit Card,VIP,2.9,2538.92
ORD101902,2025-08-04,1792,68.0,Male,Rawalpindi,North,Clothing,Shoes,80.48,4,0.1,Digital Wallet,New,5.0,289.73
ORD101081,2025-08-04,1787,30.0,Female,Islamabad,North,Electronics,Smartphone,761.11,7,0.0,Bank Transfer,New,3.5,5327.77
ORD104558,2025-08-04,1423,53.0,Female,Islamabad,North,Electronics,Keyboard,65.28,2,0.1,Bank Transfer,Returning,3.2,117.5
ORD101506,2025-08-04,1467,34.0,Male,Faisalabad,East,Electronics,Headphones,119.48,6,0.15,Cash,New,3.0,609.35
ORD100903,2025-08-05,1774,40.0,Female,Multan,South,Clothing,T-Shirt,31.23,1,0.0,Digital Wallet,Returning,5.0,31.23
ORD102299,2025-08-05,1454,25.0,Male,Lahore,East,Clothing,Jacket,109.1,3,0.0,Bank Transfer,Returning,3.8,327.3
ORD102314,2025-08-05,1498,29.0,Female,Karachi,South,Accessories,Backpack,54.02,2,0.1,Cash,New,4.7,97.24
ORD100143,2025-08-05,1462,18.0,Male,Rawalpindi,North,Electronics,Keyboard,74.68,1,0.0,Digital Wallet,Returning,3.6,74.68
ORD104695,2025-08-05,1518,22.0,Male,Quetta,West,Clothing,Jeans,70.17,2,0.15,Credit Card,New,5.0,119.29
ORD103075,2025-08-06,1686,44.0,Male,Peshawar,West,Accessories,Wallet,42.15,2,0.25,Cash,Returning,2.6,63.22
ORD100405,2025-08-06,1686,18.0,Male,Peshawar,West,Electronics,Headphones,118.41,1,0.05,Debit Card,VIP,3.5,112.49
ORD101935,2025-08-06,1521,33.0,Male,Lahore,East,Electronics,Smartwatch,229.04,1,0.1,Cash,VIP,,206.14
ORD100006,2025-08-06,1701,36.0,Female,Islamabad,North,Clothing,T-Shirt,29.81,2,0.0,Credit Card,Returning,3.0,59.62
ORD103267,2025-08-06,1016,26.0,Male,Faisalabad,East,Electronics,Headphones,134.38,1,0.25,Bank Transfer,New,4.5,100.78
