customer_id,customer_name,age,gender,country,customer_segment,signup_date
3882,Customer_03882,19.0,Female,Pakistan,Standard,2023-09-03
3883,Customer_03883,31.0,Female,India,Standard,2024-09-22
3884,Customer_03884,33.0,Male,India,Standard,2024-05-13
3885,Customer_03885,25.0,Female,UAE,Standard,2023-06-27
3886,Customer_03886,60.0,Male,UAE,Standard,2024-03-29
3887,Customer_03887,50.0,Male,Germany,Standard,2023-04-02
3888,Customer_03888,61.0,Female,Canada,Budget,2023-07-13
3889,Customer_03889,44.0,Female,Saudi Arabia,Standard,2023-06-03
3890,Customer_03890,23.0,Male,Pakistan,Premium,2025-06-22
3891,Customer_03891,61.0,Female,Canada,Budget,2024-09-13
3892,Customer_03892,39.0,Female,Canada,Standard,2025-10-11
3893,Customer_03893,50.0,Female,USA,Premium,2024-04-22
3894,Customer_03894,36.0,Male,India,Budget,2023-08-09
3895,Customer_03895,41.0,Male,Pakistan,Premium,2024-10-29
3896,Customer_03896,41.0,Male,UK,Standard,2025-10-15
3897,Customer_03897,31.0,Male,India,Premium,2024-08-06
3898,Customer_03898,44.0,Male,India,Premium,2023-01-20
3899,Customer_03899,53.0,Male,India,VIP,2023-11-29
3900,Customer_03900,18.0,Male,UAE,Standard,2025-10-10
3901,Customer_03901,24.0,Male,Pakistan,Standard,2024-07-22
3902,Customer_03902,58.0,Female,Saudi Arabia,Budget,2025-11-09
3903,Customer_03903,45.0,Female,Saudi Arabia,Budget,2024-07-12
3904,Customer_03904,64.0,Male,UAE,Premium,2023-01-14
3905,Customer_03905,47.0,Female,Pakistan,Standard,2025-08-14
3906,Customer_03906,49.0,Male,Canada,Premium,2025-04-16
3907,Customer_03907,61.0,Male,India,Budget,2025-02-22
3908,Customer_03908,49.0,Female,India,Budget,2025-11-29
3909,Customer_03909,33.0,Male,India,Budget,2023-08-04
3910,Customer_03910,43.0,Male,India,Standard,2025-09-19
3911,Customer_03911,29.0,Male,Saudi Arabia,Budget,2023-09-12
3912,Customer_03912,34.0,Female,Pakistan,Standard,2025-11-29
3913,Customer_03913,50.0,Female,USA,VIP,2023-07-29
3914,Customer_03914,25.0,Male,Pakistan,Premium,2024-08-26
3915,Customer_03915,50.0,Male,Germany,Premium,2025-05-15
3916,Customer_03916,46.0,Male,Saudi Arabia,Budget,2023-03-27
3917,Customer_03917,32.0,Female,Pakistan,Standard,2023-03-15
3918,Customer_03918,20.0,Male,UAE,Standard,2025-07-20
3919,Customer_03919,51.0,Female,Pakistan,Budget,2023-03-08
3920,Customer_03920,57.0,Female,Germany,Standard,2024-11-03
3921,Customer_03921,53.0,Male,UK,Premium,2025-10-25
3922,Customer_03922,38.0,Female,UAE,Budget,2024-11-04
3923,Customer_03923,49.0,Male,India,Premium,2024-06-11
3924,Customer_03924,37.0,Male,Germany,Budget,2024-04-02
3925,Customer_03925,35.0,Male,Saudi Arabia,Budget,2024-11-30
3926,Customer_03926,33.0,Male,UAE,Budget,2024-09-18
3927,Customer_03927,28.0,Female,India,Premium,2024-07-03
3928,Customer_03928,64.0,Female,Pakistan,Standard,2023-06-18
3929,Customer_03929,49.0,Male,Saudi Arabia,Premium,2024-12-27
3930,Customer_03930,26.0,Male,UAE,Standard,2025-03-21
3931,Customer_03931,59.0,Female,USA,Premium,2025-02-15
3932,Customer_03932,25.0,Male,UAE,Standard,2023-03-24
3933,Customer_03933,46.0,Male,UAE,Standard,2025-02-09
3934,Customer_03934,25.0,Female,India,Premium,2025-03-10
3935,Customer_03935,35.0,Female,UK,Premium,2023-07-21
3936,Customer_03936,49.0,Female,India,Standard,2025-07-19
3937,Customer_03937,65.0,Male,USA,Budget,2024-07-28
3938,Customer_03938,65.0,Male,Pakistan,Premium,2024-06-01
3939,Customer_03939,60.0,Male,India ,Budget,2025-03-03
3940,Customer_03940,29.0,Female,Canada,VIP,2024-07-12
3941,Customer_03941,22.0,Male,UK,Standard,2024-08-20
3942,Customer_03942,61.0,Male,India,Budget,2023-12-09
3943,Customer_03943,62.0,Male,Saudi Arabia,Standard,2025-10-13
3944,Customer_03944,31.0,Female,Pakistan,Standard,2025-11-28
3945,Customer_03945,18.0,Female,Pakistan,Standard,2023-05-23
3946,Customer_03946,49.0,Female,USA,Premium,2025-03-14
3947,Customer_03947,21.0,Male,USA,Standard,2023-01-26
3948,Customer_03948,19.0,Female,Pakistan,Budget,2024-02-09
3949,Customer_03949,62.0,Male,Canada,Standard,2025-11-29
3950,Customer_03950,41.0,Male,India,,2023-07-11
3951,Customer_03951,23.0,Male,Canada,Premium,2024-02-18
3952,Customer_03952,49.0,Female,UK,Standard,2023-08-29
3953,Customer_03953,35.0,Male,Canada,Premium,2025-03-09
3954,Customer_03954,43.0,Female,PAKISTAN,Budget,2024-05-23
3955,Customer_03955,61.0,Male,Germany,Standard,2024-10-12
3956,Customer_03956,29.0,Male,Saudi Arabia,Premium,2025-10-30
3957,Customer_03957,49.0,Female,Pakistan,Standard,2024-07-25
3958,Customer_03958,57.0,Female,India,Budget,2025-03-15
3959,Customer_03959,38.0,Male,UK,Standard,2023-04-18
3960,Customer_03960,64.0,Female,Pakistan,Standard,2023-08-24
3961,Customer_03961,39.0,Male,Canada,Budget,2025-11-03
3962,Customer_03962,40.0,Male,Pakistan,Budget,2025-07-31
3963,Customer_03963,60.0,Female,USA,Premium,2024-12-20
3964,Customer_03964,48.0,Female,India,Budget,2024-02-19
3965,Customer_03965,59.0,Male, pakistan ,Standard,2023-08-07
3966,Customer_03966,55.0,Male,Germany,VIP,2025-07-22
3967,Customer_03967,52.0,Female,India,Premium,2025-05-10
3968,Customer_03968,29.0,Male,Saudi Arabia,Standard,2023-09-22
3969,Customer_03969,37.0,Female,Pakistan,Standard,2024-10-08
3970,Customer_03970,59.0,Female,USA,Budget,2024-11-09
3971,Customer_03971,47.0,Female,USA,Standard,2024-06-07
3972,Customer_03972,31.0,Male,Pakistan,Budget,2025-10-12
3973,Customer_03973,33.0,Female,Pakistan,Budget,2023-05-17
3974,Customer_03974,55.0,Male,India,Budget,2023-10-10
3975,Customer_03975,26.0,Male,Pakistan,Standard,2023-04-15
3976,Customer_03976,23.0,Male,USA,Budget,2025-01-29
3977,Customer_03977,54.0,Male,Pakistan,Budget,2024-12-06
3978,Customer_03978,31.0,Female,Canada,Premium,2025-12-18
3979,Customer_03979,54.0,Female,Germany,Budget,2024-08-17
3980,Customer_03980,43.0,Female,Canada,Standard,2023-06-15
3981,Customer_03981,65.0,Female,UAE,Standard,2024-05-09
3982,Customer_03982,43.0,Female,Pakistan,Standard,2023-04-07
3983,Customer_03983,59.0,Female,USA,Budget,2025-01-05
3984,Customer_03984,58.0,Female,Saudi Arabia,Budget,2025-01-08
3985,Customer_03985,28.0,Female,Germany,Premium,2025-07-28
3986,Customer_03986,65.0,Female,India,Standard,2024-01-08
3987,Customer_03987,53.0,Male,Pakistan,Budget,2023-12-06
3988,Customer_03988,23.0,Female,Germany,Standard,2023-03-20
3989,Customer_03989,18.0,Male,USA,Standard,2024-03-31
3990,Customer_03990,31.0,Male,Pakistan,Budget,2024-06-04
3991,Customer_03991,18.0,Female,UK,Standard,2025-04-06
3992,Customer_03992,35.0,Male,Pakistan,Standard,2025-04-06
3993,Customer_03993,65.0,Male,UAE,Standard,2023-06-03
3994,Customer_03994,40.0,Male,India,Premium,2023-11-09
3995,Customer_03995,19.0,Male,India,Standard,2024-07-14
3996,Customer_03996,41.0,Female,Pakistan,Premium,2024-01-03
3997,Customer_03997,28.0,Female, pakistan ,Standard,2023-01-28
3998,Customer_03998,59.0,Male,India,Standard,2025-07-15
3999,Customer_03999,22.0,Female,Pakistan,Standard,2025-03-12
4000,Customer_04000,54.0,Female,India,Standard,2024-07-23
4001,Customer_04001,39.0,Female,UAE,Budget,2023-12-14
4002,Customer_04002,18.0,Male,Saudi Arabia,VIP,2025-07-12
4003,Customer_04003,50.0,Male,Saudi Arabia,VIP,2023-02-08
4004,Customer_04004,39.0,Male,Pakistan,Budget,2024-05-04
4005,Customer_04005,55.0,Male,Pakistan,Standard,2025-05-27
4006,Customer_04006,47.0,Female,USA,Premium,2025-11-10
4007,Customer_04007,55.0,Male,USA,Premium,2023-10-03
4008,Customer_04008,40.0,Female,Germany,Standard,2024-12-14
4009,Customer_04009,18.0,Female,Germany,Budget,2023-07-27
4010,Customer_04010,24.0,Male,Saudi Arabia,Standard,2023-05-08
4011,Customer_04011,40.0,Male,Canada,Budget,2024-01-22
4012,Customer_04012,37.0,Female,India,Standard,2025-08-28
4013,Customer_04013,56.0,Female,UK,Standard,2025-01-25
4014,Customer_04014,37.0,Male,Germany,Standard,2024-06-20
4015,Customer_04015,59.0,Female,USA,Budget,2023-11-06
4016,Customer_04016,27.0,Female,India,Standard,2023-06-05
4017,Customer_04017,36.0,Female,India,Standard,2023-10-24
4018,Customer_04018,54.0,Male,Pakistan,Standard,2023-06-17
4019,Customer_04019,23.0,Female,India,Budget,2023-07-25
4020,Customer_04020,33.0,Female,USA,Budget,2025-01-23
4021,Customer_04021,,Male,Saudi Arabia,Premium,2023-05-26
4022,Customer_04022,46.0,Other,Pakistan,Standard,2023-02-21
4023,Customer_04023,55.0,Female,Saudi Arabia,Standard,2024-08-17
4024,Customer_04024,42.0,Male,India,Standard,2023-11-11
4025,Customer_04025,59.0,Female,UAE,Premium,2024-05-13
4026,Customer_04026,60.0,Female,India,Standard,2023-06-03
4027,Customer_04027,64.0,Female,UAE,Budget,2023-08-19
4028,Customer_04028,23.0,Female,UK,Budget,2024-04-28
4029,Customer_04029,46.0,Male,UK,Budget,2025-01-26
4030,Customer_04030,23.0,Male,UK,Premium,2024-03-30
4031,Customer_04031,28.0,Male,India,Standard,2024-08-16
4032,Customer_04032,32.0,Female,Saudi Arabia,Premium,2024-07-25
4033,Customer_04033,49.0,Male,Pakistan,Standard,2023-10-22
4034,Customer_04034,38.0,Female,India,Premium,2023-11-03
4035,Customer_04035,59.0,Male,UAE,VIP,2024-04-11
4036,Customer_04036,32.0,Male,Saudi Arabia,Standard,2023-02-05
4037,Customer_04037,47.0,Female,Canada,Budget,2025-01-21
4038,Customer_04038,54.0,Female,Pakistan,Budget,2024-11-04
4039,Customer_04039,65.0,Male,USA,Standard,2023-12-02
4040,Customer_04040,29.0,Male,Pakistan,Premium,2024-02-14
4041,Customer_04041,53.0,Male,UAE,Standard,2023-12-27
4042,Customer_04042,22.0,Male,USA,Standard,2024-12-14
4043,Customer_04043,44.0,Male,PAKISTAN,Standard,2025-04-12
4044,Customer_04044,37.0,Female,USA,Standard,2023-04-30
4045,Customer_04045,64.0,Male,USA,Budget,2024-03-28
4046,Customer_04046,55.0,Male,Pakistan,Premium,2023-01-16
4047,Customer_04047,62.0,Male,Germany,Standard,2024-05-10
4048,Customer_04048,58.0,Male,Canada,Budget,2023-09-30
4049,Customer_04049,37.0,Other,India,Standard,2024-01-04
4050,Customer_04050,53.0,Male,Pakistan,Standard,2024-05-15
4051,Customer_04051,19.0,Male,Pakistan,Standard,2023-12-21
4052,Customer_04052,44.0,Female,USA,Budget,2024-03-07
4053,Customer_04053,20.0,Female,India ,Standard,2025-04-18
4054,Customer_04054,52.0,Female,USA,Standard,2025-06-07
4055,Customer_04055,64.0,Female,India,,2023-01-07
4056,Customer_04056,50.0,Female,Pakistan,Standard,2024-02-19
4057,Customer_04057,58.0,Female,UAE,Standard,2025-07-17
4058,Customer_04058,29.0,Other,India,Standard,2024-08-04
4059,Customer_04059,65.0,Male,Pakistan,Standard,2023-08-13
4060,Customer_04060,44.0,Female,Pakistan,Standard,2024-10-12
4061,Customer_04061,50.0,Female,Pakistan,Standard,2023-06-08
4062,Customer_04062,54.0,Female,Pakistan,Premium,2023-01-24
4063,Customer_04063,48.0,Male,UK,Standard,2024-11-24
4064,Customer_04064,33.0,Female,India,VIP,2024-07-18
4065,Customer_04065,47.0,Male,India,Standard,2025-04-09
4066,Customer_04066,49.0,Female,UAE,Standard,2024-01-13
4067,Customer_04067,59.0,Male,Germany,Standard,2025-07-25
4068,Customer_04068,41.0,Female,UK,Premium,2024-04-06
4069,Customer_04069,42.0,Female,Saudi Arabia,Premium,2025-03-19
4070,Customer_04070,42.0,Male,UK,Standard,2023-04-20
4071,Customer_04071,23.0,Male,Saudi Arabia,Standard,2023-04-17
4072,Customer_04072,22.0,Male,Saudi Arabia,VIP,2025-05-07
4073,Customer_04073,18.0,Female,India,Premium,2025-07-03
4074,Customer_04074,49.0,Female,UAE,VIP,2025-10-29
4075,Customer_04075,38.0,Female,India,Budget,2023-12-22
4076,Customer_04076,59.0,Male,India,Budget,2023-01-25
4077,Customer_04077,51.0,Female,Pakistan,Standard,2025-12-09
4078,Customer_04078,24.0,Female,India,Premium,2024-10-21
4079,Customer_04079,22.0,Male,India,Budget,2023-09-28
4080,Customer_04080,35.0,Male,UAE,Standard,2025-04-17
4081,Customer_04081,62.0,Male,India,Standard,2025-09-17
4082,Customer_04082,20.0,Male,Pakistan,Budget,2023-11-09
4083,Customer_04083,26.0,Male,Pakistan,Premium,2025-04-23
4084,Customer_04084,19.0,Male,India,Budget,2025-05-13
4085,Customer_04085,37.0,Male,Saudi Arabia,Premium,2024-07-03
4086,Customer_04086,65.0,Male,Pakistan,Standard,2024-11-24
4087,Customer_04087,50.0,Male,Pakistan,Standard,2023-10-23
4088,Customer_04088,41.0,Female,Pakistan,Standard,2025-10-15
4089,Customer_04089,24.0,Female,India,Budget,2025-12-13
4090,Customer_04090,35.0,Male,Pakistan,Standard,2025-12-11
4091,Customer_04091,43.0,Female,India,Premium,2025-03-18
4092,Customer_04092,31.0,Female,UAE,Standard,2023-02-16
4093,Customer_04093,51.0,Male,Canada,Budget,2024-02-06
4094,Customer_04094,65.0,Male,Saudi Arabia,Standard,2024-05-02
4095,Customer_04095,27.0,Male,Pakistan,,2025-11-17
4096,Customer_04096,30.0,Female,India,Standard,2024-08-22
4097,Customer_04097,24.0,Male,USA,Standard,2024-08-10
4098,Customer_04098,52.0,Male,Pakistan,Standard,2023-06-10
4099,Customer_04099,40.0,Female,Canada,Budget,2025-05-19
4100,Customer_04100,31.0,Female,UAE,Budget,2024-01-04
4101,Customer_04101,28.0,Male,Pakistan,Budget,2023-04-11
4102,Customer_04102,21.0,Female,Pakistan,Standard,2025-12-18
4103,Customer_04103,40.0,Male,Canada,Standard,2023-07-28
4104,Customer_04104,50.0,Female,Germany,Standard,2023-01-18
4105,Customer_04105,29.0,Female,USA,Budget,2023-03-27
4106,Customer_04106,18.0,Female,Pakistan,Budget,2024-05-10
4107,Customer_04107,40.0,Male,UK,Standard,2023-04-23
4108,Customer_04108,50.0,Male,Pakistan,Standard,2025-07-12
4109,Customer_04109,34.0,Female,India,Premium,2024-07-15
4110,Customer_04110,30.0,Male,Saudi Arabia,Budget,2023-12-21
4111,Customer_04111,25.0,Other,Germany,Budget,2023-01-04
4112,Customer_04112,53.0,Male,India,Standard,2024-06-09
4113,Customer_04113,59.0,Female,India,Standard,2023-06-15
4114,Customer_04114,54.0,Male,Pakistan,Standard,2025-12-07
4115,Customer_04115,42.0,Male,India,Budget,2023-11-16
4116,Customer_04116,52.0,Female,Pakistan,Budget,2024-06-04
4117,Customer_04117,37.0,Male,USA,Standard,2023-01-21
4118,Customer_04118,19.0,Female,Pakistan,Budget,2023-05-24
4119,Customer_04119,35.0,Female,Saudi Arabia,Standard,2023-08-16
4120,Customer_04120,51.0,Female,Pakistan,Budget,2023-02-26
4121,Customer_04121,49.0,Female,India,Standard,2025-03-06
4122,Customer_04122,65.0,Female,Pakistan,Budget,2025-11-02
4123,Customer_04123,65.0,Female,India,VIP,2025-12-15
4124,Customer_04124,29.0,Male,UAE,Budget,2023-10-19
4125,Customer_04125,18.0,Female,Saudi Arabia,Budget,2025-05-14
4126,Customer_04126,31.0,Female,Canada,Premium,2024-07-06
4127,Customer_04127,60.0,Male,Pakistan,Budget,2023-02-20
4128,Customer_04128,57.0,Female,UAE,Budget,2023-04-10
4129,Customer_04129,22.0,Male,Canada,Budget,2024-08-23
4130,Customer_04130,25.0,Female,Pakistan,Standard,2024-04-09
4131,Customer_04131,45.0,Male,USA,Standard,2023-01-10
4132,Customer_04132,49.0,Female,Germany,Premium,2025-10-16
4133,Customer_04133,65.0,Male,USA,Premium,2025-03-11
4134,Customer_04134,54.0,Female,UAE,,2024-07-04
4135,Customer_04135,28.0,Male,UK,Budget,2025-12-17
4136,Customer_04136,19.0,Female,India,Premium,2025-11-30
4137,Customer_04137,48.0,Female,UAE,Premium,2025-12-03
4138,Customer_04138,44.0,Female,Germany,Premium,2023-10-11
4139,Customer_04139,62.0,Male,Pakistan,Budget,2025-08-23
4140,Customer_04140,45.0,Male,USA,Standard,2024-07-06
4141,Customer_04141,42.0,Male,UAE,Standard,2025-03-06
4142,Customer_04142,32.0,Female,Pakistan,VIP,2025-07-31
4143,Customer_04143,22.0,Male,Saudi Arabia,Budget,2023-06-29
4144,Customer_04144,60.0,Female,USA,Premium,2024-05-06
4145,Customer_04145,57.0,Male,UAE,Standard,2023-05-22
4146,Customer_04146,25.0,Female,USA,Premium,2023-11-03
4147,Customer_04147,51.0,Male,India,Standard,2024-03-29
4148,Customer_04148,,Male,Canada,Premium,2025-07-26
4149,Customer_04149,38.0,Male,Saudi Arabia,Standard,2025-08-03
4150,Customer_04150,58.0,Male,USA,Budget,2024-03-03
4151,Customer_04151,58.0,Male,Pakistan,Standard,2023-12-27
4152,Customer_04152,27.0,Male,India,Premium,2024-08-04
4153,Customer_04153,32.0,Female,Canada,Budget,2025-09-26
4154,Customer_04154,57.0,Female,Pakistan,Standard,2025-12-06
4155,Customer_04155,62.0,Male,India,VIP,2023-09-06
4156,Customer_04156,21.0,Female,UK,Premium,2023-07-24
4157,Customer_04157,58.0,Male,UK,Standard,2025-02-13
4158,Customer_04158,41.0,Male,USA,Premium,2023-11-27
4159,Customer_04159,46.0,Male,UK,Budget,2023-08-07
4160,Customer_04160,21.0,Male,Canada,Standard,2023-02-04
4161,Customer_04161,50.0,Male,India,Standard,2024-03-17
4162,Customer_04162,50.0,Female,Saudi Arabia,Premium,2024-03-05
4163,Customer_04163,49.0,Female,India ,Budget,2024-09-09
4164,Customer_04164,55.0,Female,Saudi Arabia,Budget,2023-08-08
4165,Customer_04165,63.0,Female,Pakistan,Standard,2025-02-21
4166,Customer_04166,58.0,Male,India,Standard,2025-01-15
4167,Customer_04167,53.0,Female,UAE,Premium,2024-05-21
4168,Customer_04168,65.0,Male,UK,Standard,2023-07-18
4169,Customer_04169,50.0,Male,UAE,Premium,2024-07-09
4170,Customer_04170,50.0,Male,UK,Standard,2025-01-09
4171,Customer_04171,44.0,Male,USA,Premium,2024-02-13
4172,Customer_04172,54.0,Female,Pakistan,Premium,2023-10-16
4173,Customer_04173,21.0,Male,UAE,Budget,2024-07-09
4174,Customer_04174,42.0,Male,UAE,Standard,2024-01-25
4175,Customer_04175,38.0,Female,Pakistan,Premium,2024-03-14
4176,Customer_04176,61.0,Other,India,Budget,2024-01-18
4177,Customer_04177,21.0,Male,UAE,Standard,2023-11-29
4178,Customer_04178,48.0,Female,USA,Budget,2025-02-24
4179,Customer_04179,26.0,Female,India,Premium,2024-05-19
4180,Customer_04180,60.0,Male,Pakistan,Budget,2024-05-26
4181,Customer_04181,58.0,Male,India,Standard,2024-12-16
4182,Customer_04182,29.0,Male,USA,Standard,2024-01-31
4183,Customer_04183,59.0,Male,UAE,Budget,2023-04-21
4184,Customer_04184,41.0,Other,India ,Standard,2025-07-23
4185,Customer_04185,64.0,Female,Canada,Premium,2023-03-03
4186,Customer_04186,53.0,Other,Pakistan,Standard,2024-09-18
4187,Customer_04187,19.0,Female,Pakistan,VIP,2023-10-19
4188,Customer_04188,27.0,Female,India,Premium,2023-08-23
4189,Customer_04189,37.0,Female,UK,Standard,2023-02-15
4190,Customer_04190,28.0,Female,USA,Standard,2025-09-13
4191,Customer_04191,24.0,Male,Pakistan,Premium,2024-04-15
4192,Customer_04192,64.0,Male,USA,Standard,2024-01-11
4193,Customer_04193,59.0,Female,UK,Standard,2025-03-23
4194,Customer_04194,38.0,Male,Canada,Premium,2023-02-12
4195,Customer_04195,28.0,Male,Canada,VIP,2024-09-10
4196,Customer_04196,26.0,Male,UK,Standard,2024-06-26
4197,Customer_04197,61.0,Female,Pakistan,Budget,2024-08-29
4198,Customer_04198,33.0,Male,Pakistan,Standard,2023-05-16
4199,Customer_04199,18.0,Male,Canada,Premium,2025-11-09
4200,Customer_04200,37.0,Female,UAE,Standard,2023-09-19
4201,Customer_04201,39.0,Male,UAE,Premium,2025-01-13
4202,Customer_04202,47.0,Female,Canada,Standard,2025-03-29
4203,Customer_04203,34.0,Male,USA,Standard,2024-01-13
4204,Customer_04204,62.0,Male,UK,Standard,2023-05-24
4205,Customer_04205,48.0,Male,USA,Standard,2023-11-22
4206,Customer_04206,65.0,Female,Pakistan,Premium,2025-06-03
4207,Customer_04207,35.0,Female,UK,Budget,2025-09-20
4208,Customer_04208,49.0,Male,Germany,Premium,2025-10-23
4209,Customer_04209,35.0,Male,Pakistan,Standard,2023-09-06
4210,Customer_04210,51.0,Female,Pakistan,VIP,2024-10-26
4211,Customer_04211,53.0,Female,USA,Premium,2023-06-15
4212,Customer_04212,33.0,Male,UAE,Budget,2025-02-17
4213,Customer_04213,63.0,Male,Pakistan,VIP,2024-03-31
4214,Customer_04214,59.0,Male,Pakistan,Standard,2025-02-21
4215,Customer_04215,60.0,Male,Pakistan,Standard,2025-01-20
4216,Customer_04216,28.0,Female,Pakistan,Premium,2025-12-24
4217,Customer_04217,52.0,Other,USA,Premium,2024-06-19
4218,Customer_04218,23.0,Other,Saudi Arabia,Standard,2024-01-10
4219,Customer_04219,23.0,Female,UK,VIP,2024-07-31
4220,Customer_04220,64.0,Male,Pakistan,Standard,2023-06-28
4221,Customer_04221,25.0,Female,India,Budget,2023-05-03
4222,Customer_04222,59.0,Male,Pakistan,Budget,2024-07-23
4223,Customer_04223,38.0,Male,USA,Standard,2025-06-23
4224,Customer_04224,32.0,Female,Germany,Standard,2024-08-07
4225,Customer_04225,21.0,Male,India,Standard,2025-05-06
4226,Customer_04226,50.0,Female,Germany,Standard,2023-07-14
4227,Customer_04227,52.0,Other,Pakistan,Budget,2024-05-07
4228,Customer_04228,40.0,Female,Pakistan,Standard,2024-11-02
4229,Customer_04229,56.0,Female,UK,Premium,2024-01-17
4230,Customer_04230,33.0,Male,India,Budget,2023-01-16
4231,Customer_04231,44.0,Male,Canada,Standard,2023-03-22
4232,Customer_04232,31.0,Female,India ,Premium,2025-10-13
4233,Customer_04233,45.0,Female,USA,Standard,2024-10-25
4234,Customer_04234,24.0,Female,Pakistan,Premium,2023-10-17
4235,Customer_04235,40.0,Male,Pakistan,VIP,2023-10-11
4236,Customer_04236,44.0,Male,India,Budget,2023-02-13
4237,Customer_04237,44.0,Male,Canada,Standard,2025-11-01
4238,Customer_04238,39.0,Female,UAE,Budget,2023-04-29
4239,Customer_04239,48.0,Female,Saudi Arabia,Standard,2025-04-12
4240,Customer_04240,42.0,Female,Pakistan,,2023-09-21
4241,Customer_04241,31.0,Male,Pakistan,Standard,2024-01-03
4242,Customer_04242,28.0,Female,Pakistan,Premium,2023-10-28
4243,Customer_04243,49.0,Male,USA,,2025-06-22
4244,Customer_04244,63.0,Male,Pakistan,Premium,2023-02-05
4245,Customer_04245,54.0,Male,Pakistan,Standard,2024-01-22
4246,Customer_04246,48.0,Female,UAE,Budget,2023-11-03
4247,Customer_04247,62.0,Male,UAE,Budget,2023-10-27
4248,Customer_04248,61.0,Male,India,Standard,2023-07-31
4249,Customer_04249,42.0,Female,Pakistan,Standard,2025-09-27
4250,Customer_04250,23.0,Female,India,Budget,2024-02-19
4251,Customer_04251,48.0,Male,UK,Standard,2024-04-03
4252,Customer_04252,47.0,Male,Pakistan,Budget,2024-02-27
4253,Customer_04253,31.0,Female,Saudi Arabia,Standard,2025-12-10
4254,Customer_04254,58.0,Female,Pakistan,Standard,2024-01-07
4255,Customer_04255,59.0,Female,Canada,Budget,2024-01-10
4256,Customer_04256,33.0,Male,Germany,Budget,2023-12-26
4257,Customer_04257,40.0,Female,Pakistan,Standard,2023-12-25
4258,Customer_04258,27.0,Female,India,Standard,2023-04-09
4259,Customer_04259,26.0,Male,India,Premium,2024-10-24
4260,Customer_04260,30.0,Male,USA,Budget,2023-01-28
4261,Customer_04261,35.0,Other,UAE,Standard,2023-09-05
4262,Customer_04262,31.0,Male,UAE,Standard,2023-08-10
4263,Customer_04263,25.0,Female,Pakistan,Standard,2023-11-16
4264,Customer_04264,39.0,Female,Pakistan,Standard,2025-04-09
4265,Customer_04265,47.0,Male,Saudi Arabia,Budget,2024-10-19
4266,Customer_04266,33.0,Female,Saudi Arabia,Premium,2025-12-21
4267,Customer_04267,43.0,Male,USA,VIP,2024-01-20
4268,Customer_04268,31.0,Female,USA,Standard,2025-10-14
4269,Customer_04269,51.0,Female,Saudi Arabia,Standard,2023-02-19
4270,Customer_04270,49.0,Female,UAE,Budget,2024-07-06
4271,Customer_04271,64.0,Male,Canada,Budget,2025-05-25
4272,Customer_04272,20.0,Female,USA,Budget,2024-08-05
4273,Customer_04273,58.0,Female,USA,Premium,2025-10-19
4274,Customer_04274,34.0,Female,Germany,Budget,2023-12-11
4275,Customer_04275,21.0,Female,India,Budget,2023-02-06
4276,Customer_04276,51.0,Male,Saudi Arabia,Budget,2025-04-28
4277,Customer_04277,26.0,Female,Saudi Arabia,Budget,2023-03-16
4278,Customer_04278,26.0,Male,Pakistan,Standard,2025-04-18
4279,Customer_04279,65.0,Male,Saudi Arabia,Standard,2025-03-14
4280,Customer_04280,28.0,Female,India,Standard,2025-07-14
4281,Customer_04281,44.0,Female,India,Standard,2024-06-08
4282,Customer_04282,27.0,Other,Pakistan,Standard,2025-09-08
4283,Customer_04283,23.0,Male,UK,Premium,2023-07-06
4284,Customer_04284,18.0,Male,Saudi Arabia,Budget,2024-04-21
4285,Customer_04285,18.0,Male,UAE,Budget,2023-05-14
4286,Customer_04286,40.0,Male,Pakistan,Premium,2025-04-20
4287,Customer_04287,38.0,Female,UAE,Standard,2025-02-21
4288,Customer_04288,19.0,Female,Pakistan,Standard,2025-06-02
4289,Customer_04289,34.0,Male,Pakistan,Budget,2025-04-17
4290,Customer_04290,31.0,Male,India,Budget,2023-12-05
4291,Customer_04291,45.0,Male,USA,Budget,2023-03-16
4292,Customer_04292,65.0,Female,India,Premium,2025-10-15
4293,Customer_04293,51.0,Female,UAE,,2024-06-24
4294,Customer_04294,62.0,Male,USA,Budget,2023-04-14
4295,Customer_04295,27.0,Male,India,Budget,2025-10-13
4296,Customer_04296,28.0,Male,USA,Budget,2025-12-25
4297,Customer_04297,54.0,Male,Pakistan,Budget,2024-05-03
4298,Customer_04298,32.0,Female,India,Standard,2025-04-24
4299,Customer_04299,58.0,Female,Pakistan,Standard,2023-02-09
4300,Customer_04300,40.0,Male,UAE,Premium,2023-04-13
4301,Customer_04301,27.0,Female,Germany,Standard,2023-10-31
4302,Customer_04302,58.0,Male,Saudi Arabia,Premium,2024-12-20
4303,Customer_04303,44.0,Male,Saudi Arabia,Premium,2023-05-27
4304,Customer_04304,56.0,Female,Pakistan,Premium,2023-02-07
4305,Customer_04305,39.0,Male,Canada,VIP,2025-01-02
4306,Customer_04306,24.0,Male,India,Standard,2025-04-24
4307,Customer_04307,50.0,Female,Pakistan,Budget,2025-03-21
4308,Customer_04308,23.0,Female,Germany,Budget,2025-05-25
4309,Customer_04309,49.0,Male,India,Standard,2025-05-29
4310,Customer_04310,38.0,Female,India,Standard,2024-10-22
4311,Customer_04311,55.0,Male,Pakistan,Budget,2024-07-23
4312,Customer_04312,59.0,Female,Pakistan,Premium,2025-07-28
