student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade,performance_category,study_efficiency
691330,9.8,91.3,7.8,71.0,B,Average,7.244897959183673
691332,26.5,69.5,7.2,100.0,A,Excellent,3.7735849056603774
691338,2.1,100.0,3.2,52.9,D,Needs Improvement,25.19047619047619
691339,8.0,67.6,6.9,87.3,A,Good,10.9125
691340,21.2,61.7,7.0,89.3,A,Good,4.212264150943396
691344,3.8,80.9,10.0,43.3,D,Needs Improvement,11.394736842105264
691345,13.0,69.4,3.5,71.1,B,Average,5.4692307692307685
691351,1.1,98.4,7.1,51.9,D,Needs Improvement,47.18181818181818
691352,7.7,74.0,10.0,69.0,C,Needs Improvement,8.96103896103896
691360,4.0,100.0,2.7,50.4,D,Needs Improvement,12.6
691361,6.0,91.8,3.3,63.1,C,Needs Improvement,10.516666666666667
691368,8.7,91.4,8.3,69.2,C,Needs Improvement,7.9540229885057485
691369,8.9,80.4,2.9,72.4,B,Average,8.134831460674157
691371,18.3,69.3,6.2,92.5,A,Excellent,5.054644808743169
691372,4.5,84.9,10.0,46.1,D,Needs Improvement,10.244444444444445
691375,1.2,73.1,5.2,40.2,D,Needs Improvement,33.50000000000001
691380,9.9,82.9,5.6,80.2,B,Good,8.1010101010101
691381,0.0,94.6,4.5,44.7,D,Needs Improvement,0.0
691387,7.3,92.8,3.3,55.8,C,Needs Improvement,7.643835616438356
691388,14.9,91.6,6.2,65.9,C,Needs Improvement,4.422818791946309
691398,6.0,100.0,4.2,49.7,D,Needs Improvement,8.283333333333333
691399,10.6,69.0,7.0,68.1,C,Needs Improvement,6.4245283018867925
691400,6.2,100.0,6.1,65.8,C,Needs Improvement,10.61290322580645
691404,11.1,87.9,6.9,66.8,C,Needs Improvement,6.018018018018018
691405,25.1,65.1,7.1,100.0,A,Excellent,3.98406374501992
691407,17.1,61.1,5.2,99.8,A,Excellent,5.83625730994152
691417,15.7,68.3,6.1,96.2,A,Excellent,6.127388535031848
691423,4.3,78.4,3.0,43.1,D,Needs Improvement,10.023255813953488
691426,6.0,93.1,3.7,88.3,A,Good,14.716666666666667
691433,16.4,61.9,7.6,98.8,A,Excellent,6.024390243902439
691437,8.1,95.5,9.3,63.1,C,Needs Improvement,7.790123456790124
691440,6.7,76.1,4.6,76.9,B,Average,11.477611940298509
691443,6.7,68.8,6.0,77.0,B,Average,11.492537313432836
691445,5.8,75.2,4.2,45.4,D,Needs Improvement,7.827586206896552
691449,8.7,75.4,6.6,94.9,A,Excellent,10.908045977011495
691451,9.1,79.6,3.9,60.5,C,Needs Improvement,6.648351648351649
691456,9.3,92.8,3.6,94.3,A,Excellent,10.139784946236558
691457,7.3,81.5,7.0,64.7,C,Needs Improvement,8.863013698630137
691465,15.6,69.1,7.4,80.9,B,Good,5.185897435897436
691469,7.4,100.0,8.1,78.5,B,Average,10.608108108108107
691470,0.3,82.1,4.3,43.6,D,Needs Improvement,145.33333333333334
691477,7.1,89.3,7.0,70.2,B,Average,9.887323943661972
691478,6.5,97.3,3.0,54.6,D,Needs Improvement,8.4
691489,8.4,81.0,6.8,71.4,B,Average,8.5
691492,7.4,86.0,7.6,54.1,D,Needs Improvement,7.3108108108108105
691493,8.6,81.0,6.3,73.9,B,Average,8.593023255813954
691500,17.4,67.2,4.6,90.9,A,Excellent,5.224137931034483
691501,6.1,69.8,5.0,56.5,C,Needs Improvement,9.262295081967213
691505,19.6,64.4,3.7,100.0,A,Excellent,5.1020408163265305
691512,6.5,77.1,3.5,66.4,C,Needs Improvement,10.215384615384616
691521,8.9,75.6,4.5,72.7,B,Average,8.168539325842696
691525,21.1,69.2,4.9,94.7,A,Excellent,4.488151658767772
691527,9.3,84.0,3.2,61.8,C,Needs Improvement,6.64516129032258
691533,3.6,68.5,4.8,68.9,C,Needs Improvement,19.13888888888889
691543,10.1,80.2,4.3,59.8,C,Needs Improvement,5.920792079207921
691545,4.0,95.7,6.3,46.9,D,Needs Improvement,11.725
691547,3.0,81.6,7.5,60.5,C,Needs Improvement,20.166666666666668
691549,24.8,69.8,6.7,100.0,A,Excellent,4.032258064516129
691551,26.1,61.8,6.8,100.0,A,Excellent,3.8314176245210727
691554,6.7,75.4,4.9,73.8,B,Average,11.014925373134327
691556,5.2,78.0,5.1,60.5,C,Needs Improvement,11.634615384615385
691558,5.8,94.7,8.4,43.7,D,Needs Improvement,7.53448275862069
691559,9.2,82.6,5.8,77.2,B,Average,8.391304347826088
691560,4.5,82.9,4.5,74.8,B,Average,16.62222222222222
691564,8.4,90.7,5.6,68.7,C,Needs Improvement,8.178571428571429
691565,16.4,95.4,5.2,68.7,C,Needs Improvement,4.189024390243903
691567,9.8,79.0,6.7,67.0,C,Needs Improvement,6.836734693877551
691569,2.8,89.7,2.7,67.4,C,Needs Improvement,24.071428571428577
691571,0.0,100.0,7.9,46.7,D,Needs Improvement,0.0
691583,9.4,90.4,5.6,76.1,B,Average,8.095744680851062
691587,5.5,78.5,4.3,64.4,C,Needs Improvement,11.70909090909091
691590,6.9,90.6,6.1,71.2,B,Average,10.318840579710145
691595,22.2,66.5,5.5,91.4,A,Excellent,4.117117117117117
691601,8.1,90.8,1.7,62.0,C,Needs Improvement,7.654320987654321
691604,23.4,68.1,3.5,95.7,A,Excellent,4.08974358974359
691610,8.6,87.9,5.8,66.3,C,Needs Improvement,7.709302325581396
691615,9.8,79.7,6.1,75.2,B,Average,7.673469387755102
691616,2.2,91.6,8.3,47.2,D,Needs Improvement,21.454545454545453
691617,4.2,81.1,3.1,71.0,B,Average,16.904761904761905
691619,2.9,85.5,5.4,71.6,B,Average,24.689655172413794
691620,19.9,68.8,5.6,95.4,A,Excellent,4.793969849246232
691632,4.0,83.9,5.1,50.3,D,Needs Improvement,12.575
691633,6.2,88.9,3.4,64.9,C,Needs Improvement,10.467741935483872
691635,5.8,87.2,8.7,62.0,C,Needs Improvement,10.689655172413794
691636,7.8,95.1,5.9,63.9,C,Needs Improvement,8.192307692307692
691646,3.9,89.2,6.0,54.1,D,Needs Improvement,13.871794871794872
691648,15.6,63.4,5.4,74.6,B,Average,4.782051282051282
691652,5.5,93.8,5.2,57.0,C,Needs Improvement,10.363636363636363
691654,8.8,93.7,5.7,74.5,B,Average,8.46590909090909
691659,10.5,91.4,6.2,61.8,C,Needs Improvement,5.885714285714285
691666,7.8,70.0,4.9,72.0,B,Average,9.230769230769232
691668,3.1,83.0,8.2,65.7,C,Needs Improvement,21.193548387096776
691676,7.5,80.1,2.0,77.8,B,Average,10.373333333333333
691677,13.9,89.2,6.5,63.2,C,Needs Improvement,4.546762589928058
691679,4.0,84.1,6.5,70.4,B,Average,17.6
691682,23.9,67.7,8.7,96.5,A,Excellent,4.037656903765691
691684,8.0,72.8,6.0,75.7,B,Average,9.4625
691687,11.8,78.7,3.5,61.3,C,Needs Improvement,5.194915254237287
691689,4.2,89.8,6.8,58.8,C,Needs Improvement,13.999999999999998
691690,4.6,79.2,8.5,84.4,B,Good,18.347826086956523
691698,7.6,79.1,3.3,70.9,B,Average,9.328947368421053
691699,9.1,89.6,9.9,71.0,B,Average,7.802197802197803
691700,19.2,61.0,7.3,98.4,A,Excellent,5.125000000000001
691701,4.9,88.9,5.5,64.0,C,Needs Improvement,13.061224489795917
691704,13.0,58.0,5.1,87.5,A,Good,6.730769230769231
691710,11.3,82.1,4.0,68.2,C,Needs Improvement,6.035398230088496
691713,3.6,85.2,6.5,59.8,C,Needs Improvement,16.61111111111111
691714,23.1,64.5,1.4,100.0,A,Excellent,4.329004329004329
691717,10.8,83.5,3.7,66.4,C,Needs Improvement,6.148148148148148
691720,5.2,72.8,3.8,82.4,B,Good,15.846153846153847
691722,0.0,89.0,7.4,36.2,F,Needs Improvement,0.0
691727,2.5,100.0,6.5,57.4,C,Needs Improvement,22.96
691731,3.4,79.5,5.2,52.0,D,Needs Improvement,15.294117647058824
691733,0.0,86.4,5.3,37.0,F,Needs Improvement,0.0
691734,0.0,88.6,5.1,47.5,D,Needs Improvement,0.0
691742,17.2,70.5,6.8,68.1,C,Needs Improvement,3.9593023255813953
691744,11.9,82.1,7.5,66.9,C,Needs Improvement,5.621848739495799
691745,12.1,69.0,6.9,80.6,B,Good,6.661157024793388
691747,9.7,94.0,4.6,90.0,A,Good,9.278350515463918
691750,5.7,82.2,6.7,66.6,C,Needs Improvement,11.684210526315788
691753,8.7,92.7,6.7,85.9,A,Good,9.873563218390807
691755,0.0,92.9,6.6,66.3,C,Needs Improvement,0.0
691756,17.2,66.6,10.0,72.3,B,Average,4.203488372093023
691765,4.2,100.0,5.2,74.4,B,Average,17.714285714285715
691766,6.9,74.2,5.2,61.0,C,Needs Improvement,8.840579710144928
691767,14.5,64.7,6.9,86.9,A,Good,5.993103448275862
691768,26.5,61.8,5.5,100.0,A,Excellent,3.7735849056603774
691769,7.1,78.9,7.1,69.4,C,Needs Improvement,9.774647887323946
691773,12.8,75.1,3.8,69.4,C,Needs Improvement,5.421875
691774,8.4,90.9,6.3,86.6,A,Good,10.309523809523808
691779,0.0,79.6,10.0,47.3,D,Needs Improvement,0.0
691781,9.7,88.6,5.8,64.3,C,Needs Improvement,6.628865979381444
691788,6.5,78.3,6.4,49.7,D,Needs Improvement,7.6461538461538465
691790,6.4,87.1,6.7,75.4,B,Average,11.78125
691794,8.8,76.9,7.6,59.3,C,Needs Improvement,6.738636363636362
691800,8.8,100.0,5.4,76.4,B,Average,8.681818181818182
691802,9.6,95.1,6.8,63.1,C,Needs Improvement,6.572916666666667
691803,4.3,96.8,5.3,55.4,C,Needs Improvement,12.883720930232558
691807,9.5,74.4,6.4,87.7,A,Good,9.23157894736842
691813,6.9,81.8,6.7,70.8,B,Average,10.26086956521739
691820,5.6,75.3,6.5,62.8,C,Needs Improvement,11.214285714285715
691821,13.7,83.3,8.8,57.2,C,Needs Improvement,4.1751824817518255
691823,12.8,67.1,3.6,82.9,B,Good,6.4765625
691825,9.7,74.0,6.2,64.9,C,Needs Improvement,6.690721649484537
691830,13.0,75.6,6.0,62.3,C,Needs Improvement,4.792307692307692
691833,7.2,98.5,5.7,72.8,B,Average,10.11111111111111
691837,3.0,90.6,6.9,56.2,C,Needs Improvement,18.733333333333334
691838,11.4,92.9,7.1,53.9,D,Needs Improvement,4.728070175438596
691840,15.6,90.0,3.5,64.8,C,Needs Improvement,4.153846153846154
691842,0.0,63.6,6.0,59.4,C,Needs Improvement,0.0
691852,9.0,100.0,6.0,75.0,B,Average,8.333333333333334
691853,6.9,86.0,7.3,88.8,A,Good,12.869565217391303
691854,0.0,72.6,4.5,42.5,D,Needs Improvement,0.0
691857,4.2,87.5,9.7,67.0,C,Needs Improvement,15.952380952380953
691858,5.0,93.4,5.1,78.3,B,Average,15.66
691864,9.4,81.3,6.3,77.1,B,Average,8.202127659574467
691867,6.3,81.5,4.6,60.3,C,Needs Improvement,9.571428571428571
691869,9.6,86.3,3.4,86.8,A,Good,9.041666666666666
691878,14.3,69.1,6.9,82.9,B,Good,5.7972027972027975
691880,19.4,67.6,4.7,100.0,A,Excellent,5.154639175257732
691891,8.9,85.0,8.5,66.9,C,Needs Improvement,7.51685393258427
691892,24.4,66.5,6.2,100.0,A,Excellent,4.0983606557377055
691893,7.7,89.4,7.4,77.8,B,Average,10.103896103896103
691897,8.1,96.6,6.3,63.9,C,Needs Improvement,7.888888888888889
691898,14.1,62.4,0.7,83.2,B,Good,5.9007092198581566
691901,3.5,73.1,7.8,59.5,C,Needs Improvement,17.0
691902,11.5,83.3,7.4,66.5,C,Needs Improvement,5.782608695652174
691904,8.2,79.1,4.9,70.3,B,Average,8.573170731707318
691906,9.4,87.5,4.3,71.7,B,Average,7.627659574468085
691907,0.0,78.4,6.5,58.0,C,Needs Improvement,0.0
691910,5.0,95.8,5.1,66.6,C,Needs Improvement,13.319999999999999
691911,2.3,97.0,9.1,59.1,C,Needs Improvement,25.695652173913047
691912,2.3,81.2,7.5,60.7,C,Needs Improvement,26.39130434782609
691920,8.7,98.1,4.0,54.5,D,Needs Improvement,6.264367816091955
691927,4.6,90.8,4.7,67.4,C,Needs Improvement,14.65217391304348
691928,7.2,100.0,5.3,70.9,B,Average,9.847222222222223
691934,16.0,68.4,6.0,98.4,A,Excellent,6.15
691935,8.7,80.6,10.0,61.2,C,Needs Improvement,7.03448275862069
691938,8.6,91.1,5.1,95.9,A,Excellent,11.151162790697676
691941,3.6,90.3,0.3,64.7,C,Needs Improvement,17.97222222222222
691947,8.6,73.5,4.4,87.3,A,Good,10.151162790697674
691948,1.2,81.7,8.3,62.0,C,Needs Improvement,51.66666666666667
691960,16.0,57.5,6.9,92.9,A,Excellent,5.80625
691961,10.4,95.4,4.8,55.8,C,Needs Improvement,5.365384615384615
691964,9.5,73.5,9.5,90.9,A,Excellent,9.56842105263158
691968,29.7,68.2,5.2,100.0,A,Excellent,3.367003367003367
691973,6.6,78.4,6.4,77.7,B,Average,11.772727272727273
691977,9.8,75.9,3.8,85.2,A,Good,8.693877551020408
691978,6.4,100.0,5.9,70.6,B,Average,11.031249999999998
691982,0.0,95.0,7.4,33.8,F,Needs Improvement,0.0
691983,15.3,68.9,2.3,76.5,B,Average,5.0
691984,10.0,98.8,3.6,61.5,C,Needs Improvement,6.15
691997,6.6,83.8,9.6,67.0,C,Needs Improvement,10.151515151515152
692002,13.8,58.9,4.2,81.4,B,Good,5.898550724637682
692005,26.2,65.2,6.4,100.0,A,Excellent,3.816793893129771
692006,6.2,72.4,6.4,55.7,C,Needs Improvement,8.983870967741936
692017,8.0,83.5,3.9,74.5,B,Average,9.3125
692018,8.1,80.1,5.8,79.4,B,Average,9.80246913580247
692019,13.3,83.5,6.5,61.6,C,Needs Improvement,4.631578947368421
692020,5.9,85.2,8.7,68.4,C,Needs Improvement,11.593220338983052
692027,10.5,100.0,6.7,67.6,C,Needs Improvement,6.438095238095237
692030,11.7,62.0,7.9,80.4,B,Good,6.871794871794873
692033,3.6,93.3,5.0,51.0,D,Needs Improvement,14.166666666666666
692035,5.8,92.8,2.2,61.9,C,Needs Improvement,10.672413793103448
692036,9.0,87.6,2.4,73.8,B,Average,8.2
692037,7.0,69.2,5.9,67.5,C,Needs Improvement,9.642857142857142
692039,9.7,73.0,7.7,74.6,B,Average,7.690721649484536
692043,6.2,80.1,8.0,58.1,C,Needs Improvement,9.370967741935484
692054,0.0,89.1,7.8,62.5,C,Needs Improvement,0.0
692055,6.1,93.9,1.7,73.6,B,Average,12.065573770491802
692063,3.2,91.9,6.8,59.0,C,Needs Improvement,18.4375
692066,11.6,100.0,1.1,69.5,C,Needs Improvement,5.991379310344827
692067,10.5,83.4,0.9,69.6,C,Needs Improvement,6.628571428571428
692075,8.4,80.8,5.0,87.1,A,Good,10.369047619047619
692077,2.0,68.1,3.9,61.6,C,Needs Improvement,30.8
692080,10.8,99.6,6.3,66.1,C,Needs Improvement,6.120370370370369
692085,7.3,73.8,2.0,61.7,C,Needs Improvement,8.45205479452055
692092,7.1,82.2,8.3,78.6,B,Average,11.070422535211268
692095,0.0,98.9,5.3,56.9,C,Needs Improvement,0.0
692096,11.5,78.1,8.2,67.6,C,Needs Improvement,5.878260869565217
692101,8.8,81.7,5.3,68.7,C,Needs Improvement,7.806818181818182
692102,11.6,87.5,6.0,67.0,C,Needs Improvement,5.775862068965518
692104,4.5,77.7,6.6,49.2,D,Needs Improvement,10.933333333333334
692105,1.4,68.1,1.7,40.1,D,Needs Improvement,28.642857142857146
692106,14.4,74.9,7.0,64.8,C,Needs Improvement,4.5
692107,0.0,70.0,6.1,44.4,D,Needs Improvement,0.0
692109,12.3,81.2,4.7,66.3,C,Needs Improvement,5.390243902439024
692113,8.6,85.6,6.2,54.5,D,Needs Improvement,6.337209302325582
692114,8.9,89.5,4.7,77.1,B,Average,8.662921348314606
692117,6.0,86.1,3.2,91.3,A,Excellent,15.216666666666667
692129,26.0,57.7,9.9,100.0,A,Excellent,3.8461538461538463
692134,16.9,58.5,4.3,83.5,B,Good,4.940828402366864
692135,4.9,82.7,3.6,68.6,C,Needs Improvement,13.999999999999998
692139,20.7,68.6,5.5,100.0,A,Excellent,4.830917874396135
692143,9.6,78.7,8.7,66.3,C,Needs Improvement,6.90625
692147,7.6,81.8,6.8,72.7,B,Average,9.56578947368421
692151,6.1,83.1,6.8,62.4,C,Needs Improvement,10.229508196721312
692155,9.4,95.5,4.1,72.2,B,Average,7.680851063829787
692156,5.7,85.4,5.6,62.3,C,Needs Improvement,10.929824561403509
692172,9.4,87.7,10.0,73.2,B,Average,7.787234042553192
692174,8.1,84.8,4.2,68.8,C,Needs Improvement,8.493827160493828
692177,4.4,80.4,6.2,61.4,C,Needs Improvement,13.954545454545453
692181,8.9,78.6,6.3,62.2,C,Needs Improvement,6.98876404494382
692186,0.0,100.0,9.3,55.4,C,Needs Improvement,0.0
692190,9.7,91.9,8.1,86.7,A,Good,8.938144329896907
692192,9.2,92.8,4.6,74.7,B,Average,8.119565217391305
692193,4.2,84.6,7.7,68.1,C,Needs Improvement,16.21428571428571
692196,6.9,87.2,6.4,69.6,C,Needs Improvement,10.086956521739129
692197,4.2,91.7,7.4,70.8,B,Average,16.857142857142854
692199,8.0,74.3,8.1,72.8,B,Average,9.1
692201,2.7,76.0,6.1,54.9,D,Needs Improvement,20.333333333333332
692204,9.5,100.0,3.9,66.8,C,Needs Improvement,7.031578947368421
692205,3.7,54.1,5.6,73.7,B,Average,19.91891891891892
692206,0.5,81.9,4.6,49.6,D,Needs Improvement,99.2
692212,16.5,67.7,1.4,98.6,A,Excellent,5.975757575757576
692214,4.2,94.1,3.1,63.8,C,Needs Improvement,15.19047619047619
692217,23.1,61.9,5.6,100.0,A,Excellent,4.329004329004329
692219,12.0,67.8,6.0,80.4,B,Good,6.7
692222,6.8,87.3,2.5,58.4,C,Needs Improvement,8.588235294117647
692226,16.1,69.1,3.6,87.6,A,Good,5.440993788819875
692227,5.8,66.5,3.9,27.9,F,Needs Improvement,4.810344827586206
692231,13.6,59.7,5.0,87.0,A,Good,6.397058823529412
692236,5.0,76.6,8.6,55.4,C,Needs Improvement,11.08
692238,9.9,82.3,5.5,56.4,C,Needs Improvement,5.696969696969696
692240,10.0,90.3,8.6,68.9,C,Needs Improvement,6.890000000000001
692244,13.1,53.5,6.8,90.5,A,Excellent,6.908396946564886
692246,35.8,67.3,3.4,100.0,A,Excellent,2.7932960893854752
692252,0.0,90.5,9.2,59.0,C,Needs Improvement,0.0
692258,9.0,82.0,8.2,75.4,B,Average,8.377777777777778
692260,3.7,100.0,1.8,50.6,D,Needs Improvement,13.675675675675675
692262,11.3,83.1,8.1,69.2,C,Needs Improvement,6.123893805309734
692263,14.9,92.9,5.0,63.4,C,Needs Improvement,4.255033557046979
692271,7.5,86.8,6.5,84.7,B,Good,11.293333333333333
692272,4.5,98.7,10.0,62.3,C,Needs Improvement,13.844444444444443
692274,25.7,67.9,7.1,100.0,A,Excellent,3.8910505836575875
692278,13.9,65.7,7.1,97.0,A,Excellent,6.9784172661870505
692283,1.5,72.1,6.4,48.3,D,Needs Improvement,32.199999999999996
692286,2.7,100.0,7.7,56.6,C,Needs Improvement,20.962962962962962
692288,11.4,63.1,9.6,73.8,B,Average,6.473684210526315
692290,0.0,79.9,5.9,62.1,C,Needs Improvement,0.0
692291,3.5,76.2,8.1,69.9,C,Needs Improvement,19.97142857142857
692292,2.1,85.6,4.6,64.4,C,Needs Improvement,30.666666666666668
692297,8.8,63.8,3.4,47.6,D,Needs Improvement,5.409090909090909
692298,17.2,64.5,3.4,97.7,A,Excellent,5.680232558139536
692299,5.8,84.2,2.7,72.4,B,Average,12.482758620689657
692300,8.9,71.6,6.9,77.7,B,Average,8.730337078651685
692303,27.1,67.0,3.7,100.0,A,Excellent,3.6900369003690034
692309,7.4,77.8,5.9,83.2,B,Good,11.243243243243244
692315,8.5,80.1,6.5,73.4,B,Average,8.63529411764706
692316,8.0,87.5,8.3,61.9,C,Needs Improvement,7.7375
692320,8.0,76.0,6.4,70.9,B,Average,8.8625
692321,7.7,74.6,5.8,66.5,C,Needs Improvement,8.636363636363637
692325,12.7,69.0,8.2,96.1,A,Excellent,7.566929133858268
692328,8.4,80.7,9.3,52.1,D,Needs Improvement,6.2023809523809526
692330,16.2,66.4,6.7,92.5,A,Excellent,5.709876543209877
692339,0.8,71.7,5.8,40.0,D,Needs Improvement,50.0
692342,0.4,90.8,3.0,64.7,C,Needs Improvement,161.75
692349,9.7,85.8,5.4,61.2,C,Needs Improvement,6.309278350515465
692352,7.6,72.9,6.1,77.1,B,Average,10.144736842105264
692353,0.7,88.4,7.1,60.0,C,Needs Improvement,85.71428571428572
692356,16.9,64.8,9.1,77.2,B,Average,4.568047337278107
692359,12.3,54.4,9.2,80.1,B,Good,6.512195121951219
692364,11.7,85.9,5.2,68.8,C,Needs Improvement,5.880341880341881
692371,9.3,87.7,6.8,68.6,C,Needs Improvement,7.376344086021504
692374,9.4,65.1,7.8,65.3,C,Needs Improvement,6.946808510638298
692375,4.4,98.6,1.4,58.4,C,Needs Improvement,13.272727272727272
692378,6.0,72.8,9.5,76.3,B,Average,12.716666666666667
692380,9.4,71.4,8.0,66.0,C,Needs Improvement,7.0212765957446805
692384,6.1,93.3,4.6,73.1,B,Average,11.98360655737705
692385,9.2,82.8,6.1,85.3,A,Good,9.271739130434783
692386,10.4,91.9,4.3,51.7,D,Needs Improvement,4.971153846153847
692391,6.4,76.5,3.9,67.2,C,Needs Improvement,10.5
692392,12.0,59.3,5.5,86.2,A,Good,7.183333333333334
692398,16.3,68.7,7.0,98.3,A,Excellent,6.030674846625766
692401,10.3,90.4,5.7,64.1,C,Needs Improvement,6.223300970873786
692403,0.0,85.2,8.9,59.2,C,Needs Improvement,0.0
692406,2.3,93.7,7.4,43.5,D,Needs Improvement,18.91304347826087
692407,0.0,83.1,5.5,44.2,D,Needs Improvement,0.0
692410,9.5,83.4,6.9,71.6,B,Average,7.536842105263157
692411,11.0,78.1,9.1,67.9,C,Needs Improvement,6.172727272727273
692416,9.1,83.6,7.1,75.7,B,Average,8.31868131868132
692417,0.0,91.1,8.0,58.4,C,Needs Improvement,0.0
692418,4.4,100.0,10.0,68.6,C,Needs Improvement,15.590909090909088
692424,13.4,88.5,10.0,66.2,C,Needs Improvement,4.940298507462686
692425,3.3,66.5,7.3,47.5,D,Needs Improvement,14.393939393939394
692432,17.5,63.8,9.1,93.6,A,Excellent,5.348571428571428
692437,0.8,73.8,9.4,59.2,C,Needs Improvement,74.0
692438,8.5,83.5,6.5,62.4,C,Needs Improvement,7.341176470588235
692439,9.8,90.0,6.1,87.2,A,Good,8.89795918367347
692443,14.1,52.6,3.9,88.6,A,Good,6.283687943262411
692445,4.3,68.9,5.4,57.4,C,Needs Improvement,13.348837209302326
692448,6.3,75.0,2.0,66.2,C,Needs Improvement,10.507936507936508
692451,23.8,65.6,3.9,100.0,A,Excellent,4.201680672268908
692455,27.9,55.9,6.3,100.0,A,Excellent,3.5842293906810037
692456,19.4,69.3,5.5,81.4,B,Good,4.195876288659794
692460,5.2,86.6,6.2,74.2,B,Average,14.26923076923077
692462,6.1,77.6,6.9,71.5,B,Average,11.721311475409836
692466,7.2,90.0,9.0,77.7,B,Average,10.791666666666666
692468,11.8,88.5,4.6,59.2,C,Needs Improvement,5.016949152542373
692473,5.8,99.6,2.9,55.0,D,Needs Improvement,9.482758620689655
692478,8.3,84.5,7.5,56.7,C,Needs Improvement,6.831325301204819
692479,16.1,66.9,5.8,75.4,B,Average,4.683229813664596
692484,0.0,79.1,7.7,52.5,D,Needs Improvement,0.0
692486,5.6,70.8,6.4,78.4,B,Average,14.000000000000002
692491,5.9,100.0,5.3,65.7,C,Needs Improvement,11.135593220338983
692492,6.8,82.7,6.7,70.4,B,Average,10.352941176470589
692494,12.6,64.0,3.8,70.7,B,Average,5.611111111111112
692497,9.9,95.7,3.4,77.3,B,Average,7.808080808080808
692502,5.2,92.1,6.7,78.5,B,Average,15.096153846153845
692503,5.2,86.8,7.2,46.4,D,Needs Improvement,8.923076923076923
692509,8.6,87.1,7.1,73.5,B,Average,8.546511627906977
692511,11.2,95.4,7.7,69.6,C,Needs Improvement,6.214285714285714
692512,5.0,67.5,4.9,60.9,C,Needs Improvement,12.18
692513,11.0,65.8,9.6,100.0,A,Excellent,9.090909090909092
692514,7.2,98.3,2.5,70.7,B,Average,9.819444444444445
692518,9.3,80.0,5.0,67.8,C,Needs Improvement,7.29032258064516
692522,2.8,69.9,0.7,70.1,B,Average,25.035714285714285
692529,10.4,66.1,6.2,68.5,C,Needs Improvement,6.586538461538462
692532,11.0,69.9,7.9,100.0,A,Excellent,9.090909090909092
692533,18.7,68.4,7.5,94.9,A,Excellent,5.074866310160428
692535,0.0,95.1,7.4,45.4,D,Needs Improvement,0.0
692538,0.8,74.1,5.7,57.8,C,Needs Improvement,72.24999999999999
692539,10.4,67.0,9.6,80.5,B,Good,7.740384615384615
692541,19.2,63.7,5.4,100.0,A,Excellent,5.208333333333334
692542,0.4,81.9,6.3,68.7,C,Needs Improvement,171.75
692547,20.7,69.8,7.0,100.0,A,Excellent,4.830917874396135
692549,6.0,96.1,2.8,53.9,D,Needs Improvement,8.983333333333333
692550,9.9,73.8,8.3,63.3,C,Needs Improvement,6.393939393939394
692551,9.0,78.2,6.9,70.0,C,Needs Improvement,7.777777777777778
692552,7.7,67.9,4.5,51.1,D,Needs Improvement,6.636363636363637
692553,8.3,83.5,6.8,71.2,B,Average,8.578313253012048
692554,2.4,98.8,4.6,57.7,C,Needs Improvement,24.041666666666668
692555,7.3,83.1,9.4,85.5,A,Good,11.712328767123289
692557,0.0,85.7,8.1,56.8,C,Needs Improvement,0.0
692558,21.8,68.1,6.8,100.0,A,Excellent,4.587155963302752
692562,9.1,88.0,7.0,82.3,B,Good,9.043956043956044
692564,18.1,67.3,3.8,100.0,A,Excellent,5.524861878453038
692565,10.6,82.4,3.7,52.8,D,Needs Improvement,4.981132075471698
692574,2.9,64.1,2.0,75.6,B,Average,26.068965517241377
692577,12.3,85.0,3.4,62.2,C,Needs Improvement,5.056910569105691
692578,13.7,86.1,6.6,63.6,C,Needs Improvement,4.642335766423358
692579,7.1,87.5,1.8,68.2,C,Needs Improvement,9.605633802816902
692586,0.0,76.0,6.7,56.7,C,Needs Improvement,0.0
692587,9.9,76.3,6.5,76.3,B,Average,7.707070707070707
692590,11.7,78.2,2.0,69.2,C,Needs Improvement,5.914529914529915
692591,2.4,92.7,5.2,51.1,D,Needs Improvement,21.291666666666668
692595,0.8,68.0,9.2,54.2,D,Needs Improvement,67.75
692600,7.6,100.0,4.0,78.3,B,Average,10.302631578947368
692601,4.6,83.6,6.1,67.2,C,Needs Improvement,14.608695652173914
692605,2.6,89.1,7.1,59.6,C,Needs Improvement,22.923076923076923
692606,9.8,100.0,3.1,53.4,D,Needs Improvement,5.448979591836734
692608,9.0,80.4,7.3,88.6,A,Good,9.844444444444443
692613,9.9,85.5,6.5,81.3,B,Good,8.212121212121211
692614,12.3,93.8,1.4,69.6,C,Needs Improvement,5.6585365853658525
692618,4.8,77.5,7.9,57.2,C,Needs Improvement,11.916666666666668
692619,8.1,95.6,7.4,67.4,C,Needs Improvement,8.320987654320989
692623,4.7,83.1,4.5,46.3,D,Needs Improvement,9.851063829787233
692625,5.5,86.2,7.0,50.6,D,Needs Improvement,9.200000000000001
692628,6.1,55.5,8.8,71.9,B,Average,11.78688524590164
692631,8.7,81.7,2.8,70.5,B,Average,8.10344827586207
692633,0.0,75.3,3.8,35.9,F,Needs Improvement,0.0
692635,9.1,60.9,5.1,86.2,A,Good,9.472527472527473
692638,2.3,84.7,5.6,57.7,C,Needs Improvement,25.086956521739133
692641,2.2,66.9,7.3,59.5,C,Needs Improvement,27.045454545454543
