order_date,customer,product,category,region,quantity,unit_price,discount,revenue
2025-10-09 04:50:04.440888176,Customer_827,Tablet,Electronics,Islamabad,1,60000,0.21873333108766221,46876.000134740265
2025-10-09 08:20:21.364272856,Customer_241,Laptop,Electronics,KPK,5,150000,0.21468781479772298,588984.1389017078
2025-10-09 11:50:38.287657536,Customer_778,Keyboard,Accessories,Punjab,1,5000,0.10089259811240034,4495.537009437998
2025-10-09 15:20:55.211042208,Customer_223,Headphones,Accessories,Punjab,1,8000,0.1755990356351067,6595.207714919146
2025-10-09 18:51:12.134426888,Customer_748,Tablet,Electronics,Balochistan,3,60000,0.13926648317097928,154932.0330292237
2025-10-09 22:21:29.057811560,Customer_665,Keyboard,Accessories,Islamabad,1,5000,0.2132390284184372,3933.804857907814
2025-10-10 01:51:45.981196240,Customer_468,Monitor,Electronics,Punjab,2,45000,0.0787639923296636,82911.24069033028
2025-10-10 05:22:02.904580920,Customer_569,Smartwatch,Wearables,KPK,5,25000,0.1309180999997463,108635.23750003171
2025-10-10 08:52:19.827965592,Customer_322,Monitor,Electronics,Punjab,4,45000,0.12134309280113761,158158.24329579523
2025-10-10 12:22:36.751350272,Customer_375,Mouse,Accessories,Sindh,3,3000,0.08847645656421468,8203.711890922068
2025-10-10 15:52:53.674734944,Customer_112,Mouse,Accessories,Islamabad,5,3000,0.22286376613909306,11657.043507913604
2025-10-10 19:23:10.598119624,Customer_527,Keyboard,Accessories,Punjab,5,5000,0.04146948116563387,23963.262970859152
2025-10-10 22:53:27.521504304,Customer_412,Smartwatch,Wearables,Islamabad,2,25000,0.03737715988017404,48131.1420059913
2025-10-11 02:23:44.444888976,Customer_269,Laptop,Electronics,Punjab,1,150000,0.14422738383068784,128365.89242539683
2025-10-11 05:54:01.368273656,Customer_626,Monitor,Electronics,KPK,2,45000,0.1643735574962355,75206.37982533881
2025-10-11 09:24:18.291658336,Customer_252,Laptop,Electronics,KPK,1,150000,0.04865481358114129,142701.7779628288
2025-10-11 12:54:35.215043008,Customer_374,Smartwatch,Wearables,Islamabad,1,25000,0.09767936056365603,22558.0159859086
2025-10-11 16:24:52.138427688,Customer_654,Laptop,Electronics,Balochistan,5,150000,0.23664096074468594,572519.2794414855
2025-10-11 19:55:09.061812360,Customer_626,Smartwatch,Wearables,Balochistan,1,25000,0.0616543556726685,23458.64110818329
2025-10-11 23:25:25.985197040,Customer_450,Keyboard,Accessories,Sindh,3,5000,0.16709017552934852,12493.647367059772
2025-10-12 02:55:42.908581720,Customer_802,Laptop,Electronics,Balochistan,3,150000,0.1850373484243977,366733.19320902106
2025-10-12 06:25:59.831966392,Customer_995,Monitor,Electronics,Islamabad,3,45000,0.11203217486628989,119875.65639305086
2025-10-12 09:56:16.755351072,Customer_869,Headphones,Accessories,Balochistan,5,8000,0.23438149668989575,30624.74013240417
2025-10-12 13:26:33.678735744,Customer_537,Mouse,Accessories,Sindh,2,3000,0.18416418380469762,4895.014897171814
2025-10-12 16:56:50.602120424,Customer_368,Headphones,Accessories,Punjab,4,8000,0.11448114496522446,28336.60336111282
2025-10-12 20:27:07.525505104,Customer_822,Laptop,Electronics,Balochistan,1,150000,0.1423338004440235,128649.92993339647
2025-10-12 23:57:24.448889776,Customer_255,Headphones,Accessories,Islamabad,4,8000,0.17315336085627517,26459.092452599194
2025-10-13 03:27:41.372274456,Customer_463,Monitor,Electronics,Islamabad,2,45000,0.14804754510730456,76675.7209403426
2025-10-13 06:57:58.295659136,Customer_268,Monitor,Electronics,Sindh,2,45000,0.21967439595651897,70229.3043639133
2025-10-13 10:28:15.219043808,Customer_126,Laptop,Electronics,Sindh,5,150000,0.08922216557010029,683083.3758224248
2025-10-13 13:58:32.142428488,Customer_393,Keyboard,Accessories,KPK,3,5000,0.07497143501395123,13875.428474790731
2025-10-13 17:28:49.065813160,Customer_762,Headphones,Accessories,KPK,3,8000,0.053459722373816077,22716.966663028415
2025-10-13 20:59:05.989197840,Customer_799,Keyboard,Accessories,KPK,2,5000,0.009445742016148784,9905.542579838511
2025-10-14 00:29:22.912582520,Customer_334,Keyboard,Accessories,Punjab,5,5000,0.010753491095013834,24731.162722624656
2025-10-14 03:59:39.835967192,Customer_989,Smartwatch,Wearables,Islamabad,5,25000,0.2175137982773207,97810.7752153349
2025-10-14 07:29:56.759351872,Customer_565,Smartphone,Electronics,KPK,1,90000,0.16959828660147683,74736.15420586709
2025-10-14 11:00:13.682736552,Customer_368,Laptop,Electronics,Islamabad,3,150000,0.16513310385912153,375690.1032633953
2025-10-14 14:30:30.606121224,Customer_555,Mouse,Accessories,Sindh,2,3000,0.1536607047337215,5078.035771597671
2025-10-14 18:00:47.529505904,Customer_678,Monitor,Electronics,Punjab,4,45000,0.21230478617352622,141785.13848876528
2025-10-14 21:31:04.452890576,Customer_554,Monitor,Electronics,Sindh,3,45000,0.12006673141640686,118790.99125878507
2025-10-15 01:01:21.376275256,Customer_892,Laptop,Electronics,Islamabad,1,150000,0.21760270713957508,117359.59392906373
2025-10-15 04:31:38.299659936,Customer_456,Smartwatch,Wearables,KPK,5,25000,0.08986125654555979,113767.34293180503
2025-10-15 08:01:55.223044608,Customer_688,Tablet,Electronics,Sindh,2,60000,0.23167687608477264,92198.77486982729
2025-10-15 11:32:12.146429288,Customer_67,Tablet,Electronics,Balochistan,3,60000,0.17466424502031003,148560.4358963442
2025-10-15 15:02:29.069813960,Customer_66,Tablet,Electronics,Punjab,4,60000,0.06429428400610682,224569.37183853437
2025-10-15 18:32:45.993198640,Customer_912,Smartwatch,Wearables,Islamabad,1,25000,0.14102123042215628,21474.46923944609
2025-10-15 22:03:02.916583320,Customer_595,Mouse,Accessories,KPK,1,3000,0.1332576403720639,2600.227078883808
2025-10-16 01:33:19.839967992,Customer_862,Monitor,Electronics,Sindh,3,45000,0.03447470543258349,130345.91476660123
2025-10-16 05:03:36.763352672,Customer_617,Laptop,Electronics,Punjab,4,150000,0.14781072643765353,511313.56413740787
2025-10-16 08:33:53.686737352,Customer_400,Smartwatch,Wearables,KPK,1,25000,0.07869640592923949,23032.589851769015
2025-10-16 12:04:10.610122024,Customer_287,Monitor,Electronics,Sindh,2,45000,0.013087191702400608,88822.15274678395
2025-10-16 15:34:27.533506704,Customer_886,Keyboard,Accessories,Islamabad,1,5000,0.23716403942664122,3814.179802866794
2025-10-16 19:04:44.456891376,Customer_186,Headphones,Accessories,Balochistan,4,8000,0.16037259226607195,26868.077047485698
2025-10-16 22:35:01.380276056,Customer_284,Headphones,Accessories,Balochistan,5,8000,0.21922973296771175,31230.81068129153
2025-10-17 02:05:18.303660736,Customer_516,Smartwatch,Wearables,Islamabad,5,25000,0.16901400125331328,103873.24984333584
2025-10-17 05:35:35.227045408,Customer_650,Monitor,Electronics,Punjab,3,45000,0.08924592303502824,122951.8003902712
2025-10-17 09:05:52.150430088,Customer_691,Smartphone,Electronics,Islamabad,4,90000,0.12817201808220285,313858.07349040697
2025-10-17 12:36:09.073814760,Customer_237,Mouse,Accessories,Sindh,1,3000,0.16893669008679427,2493.189929739617
2025-10-17 16:06:25.997199440,Customer_18,Tablet,Electronics,Punjab,1,60000,0.2400630813003594,45596.215121978435
2025-10-17 19:36:42.920584120,Customer_815,Mouse,Accessories,Balochistan,5,3000,0.06341736478042412,14048.739528293638
2025-10-17 23:06:59.843968792,Customer_928,Mouse,Accessories,Sindh,5,3000,0.21874426465602942,11718.83603015956
2025-10-18 02:37:16.767353472,Customer_414,Smartwatch,Wearables,KPK,2,25000,0.23101945132356735,38449.02743382163
2025-10-18 06:07:33.690738152,Customer_932,Keyboard,Accessories,KPK,5,5000,0.16760387866473914,20809.90303338152
2025-10-18 09:37:50.614122824,Customer_9,Mouse,Accessories,KPK,2,3000,0.23281665685033445,4603.100058897993
2025-10-18 13:08:07.537507504,Customer_420,Headphones,Accessories,Balochistan,1,8000,0.09946964686934212,7204.242825045263
2025-10-18 16:38:24.460892176,Customer_29,Keyboard,Accessories,Islamabad,2,5000,0.2382540440101107,7617.4595598988935
2025-10-18 20:08:41.384276856,Customer_656,Laptop,Electronics,Punjab,2,150000,0.17569571929149372,247291.28421255187
2025-10-18 23:38:58.307661536,Customer_348,Mouse,Accessories,Balochistan,3,3000,0.010501441854702975,8905.487023307674
2025-10-19 03:09:15.231046208,Customer_661,Mouse,Accessories,Sindh,5,3000,0.2267182079547632,11599.226880678552
2025-10-19 06:39:32.154430888,Customer_576,Laptop,Electronics,Sindh,2,150000,0.12111820225829814,263664.53932251054
2025-10-19 10:09:49.077815560,Customer_879,Mouse,Accessories,KPK,1,3000,0.11508174619445821,2654.7547614166256
2025-10-19 13:40:06.001200240,Customer_450,Laptop,Electronics,Punjab,4,150000,0.14161665149490857,515030.0091030549
2025-10-19 17:10:22.924584920,Customer_380,Keyboard,Accessories,KPK,2,5000,0.03734613669280698,9626.53863307193
2025-10-19 20:40:39.847969592,Customer_699,Headphones,Accessories,Sindh,5,8000,0.11729151214184966,35308.33951432601
2025-10-20 00:10:56.771354272,Customer_366,Laptop,Electronics,Sindh,3,150000,0.20778180417943642,356498.1881192536
2025-10-20 03:41:13.694738952,Customer_227,Smartphone,Electronics,Islamabad,1,90000,0.003870614784378834,89651.64466940591
2025-10-20 07:11:30.618123624,Customer_118,Smartwatch,Wearables,Islamabad,3,25000,0.06822929008109282,69882.80324391804
2025-10-20 10:41:47.541508304,Customer_412,Smartwatch,Wearables,Islamabad,4,25000,0.000613646610961055,99938.63533890388
2025-10-20 14:12:04.464892976,Customer_951,Laptop,Electronics,KPK,2,150000,0.10392782728746208,268821.6518137614
2025-10-20 17:42:21.388277656,Customer_356,Smartwatch,Wearables,Punjab,2,25000,0.18207887762343367,40896.05611882832
2025-10-20 21:12:38.311662336,Customer_254,Mouse,Accessories,Islamabad,5,3000,0.19969295727865713,12004.605640820144
2025-10-21 00:42:55.235047008,Customer_543,Tablet,Electronics,Balochistan,2,60000,0.23629744028175165,91644.3071661898
2025-10-21 04:13:12.158431688,Customer_673,Tablet,Electronics,Islamabad,1,60000,0.15212615324269663,50872.430805438205
2025-10-21 07:43:29.081816360,Customer_727,Smartwatch,Wearables,KPK,4,25000,0.06365671666322387,93634.32833367762
2025-10-21 11:13:46.005201040,Customer_444,Keyboard,Accessories,Punjab,3,5000,0.23103698728417474,11534.445190737379
2025-10-21 14:44:02.928585720,Customer_681,Monitor,Electronics,Islamabad,4,45000,0.19382893847009403,145110.79107538308
2025-10-21 18:14:19.851970392,Customer_81,Keyboard,Accessories,Punjab,2,5000,0.14360712075078613,8563.92879249214
2025-10-21 21:44:36.775355072,Customer_46,Monitor,Electronics,Balochistan,3,45000,0.173910053929734,111522.14271948591
2025-10-22 01:14:53.698739752,Customer_49,Tablet,Electronics,Sindh,5,60000,0.2310790887518573,230676.27337444283
2025-10-22 04:45:10.622124424,Customer_449,Tablet,Electronics,Punjab,4,60000,0.17809850711823041,197256.3582916247
2025-10-22 08:15:27.545509104,Customer_810,Laptop,Electronics,Islamabad,3,150000,0.0920936268961835,408557.86789671745
2025-10-22 11:45:44.468893776,Customer_407,Headphones,Accessories,KPK,3,8000,0.17825705057227417,19721.830786265422
2025-10-22 15:16:01.392278456,Customer_880,Smartphone,Electronics,KPK,3,90000,0.010069540683846967,267281.22401536134
2025-10-22 18:46:18.315663136,Customer_283,Keyboard,Accessories,KPK,1,5000,0.09660389045764531,4516.980547711773
2025-10-22 22:16:35.239047808,Customer_473,Mouse,Accessories,KPK,4,3000,0.10158075796139482,10781.030904463263
2025-10-23 01:46:52.162432488,Customer_416,Monitor,Electronics,Punjab,3,45000,0.04170955860520867,129369.20958829683
2025-10-23 05:17:09.085817168,Customer_979,Smartwatch,Wearables,KPK,4,25000,0.005771370137942544,99422.86298620576
2025-10-23 08:47:26.009201840,Customer_600,Mouse,Accessories,Sindh,3,3000,0.033345309159435704,8699.892217565079
2025-10-23 12:17:42.932586520,Customer_121,Headphones,Accessories,Balochistan,5,8000,0.16365537394926377,33453.78504202945
2025-10-23 15:47:59.855971192,Customer_3,Monitor,Electronics,Punjab,5,45000,0.20057220409092189,179871.25407954256
2025-10-23 19:18:16.779355872,Customer_316,Keyboard,Accessories,Punjab,5,5000,0.24705087318174354,18823.728170456412
2025-10-23 22:48:33.702740552,Customer_460,Laptop,Electronics,KPK,2,150000,0.08659087577712357,274022.73726686294
2025-10-24 02:18:50.626125224,Customer_227,Mouse,Accessories,KPK,3,3000,0.14984480556527544,7651.396749912521
2025-10-24 05:49:07.549509904,Customer_79,Headphones,Accessories,Punjab,2,8000,0.23428624170378048,12251.420132739511
2025-10-24 09:19:24.472894576,Customer_657,Keyboard,Accessories,KPK,4,5000,0.041760445334538154,19164.791093309235
2025-10-24 12:49:41.396279256,Customer_754,Tablet,Electronics,KPK,2,60000,0.17941139658568567,98470.63240971773
2025-10-24 16:19:58.319663936,Customer_544,Tablet,Electronics,KPK,4,60000,0.1887446832872908,194701.2760110502
2025-10-24 19:50:15.243048608,Customer_775,Keyboard,Accessories,KPK,4,5000,0.022243883967334593,19555.12232065331
2025-10-24 23:20:32.166433288,Customer_723,Keyboard,Accessories,KPK,4,5000,0.21531234629576626,15693.753074084676
2025-10-25 02:50:49.089817968,Customer_71,Keyboard,Accessories,Islamabad,2,5000,0.20327626177771096,7967.23738222289
2025-10-25 06:21:06.013202640,Customer_896,Monitor,Electronics,Islamabad,3,45000,0.008350751644358612,133872.64852801157
2025-10-25 09:51:22.936587320,Customer_197,Keyboard,Accessories,Islamabad,2,5000,0.02277110372001287,9772.28896279987
2025-10-25 13:21:39.859971992,Customer_58,Mouse,Accessories,Punjab,3,3000,0.01228172347296308,8889.464488743331
2025-10-25 16:51:56.783356672,Customer_424,Headphones,Accessories,Balochistan,3,8000,0.08368588294984056,21991.538809203827
2025-10-25 20:22:13.706741352,Customer_469,Monitor,Electronics,Punjab,4,45000,0.12732224766998154,157081.9954194033
2025-10-25 23:52:30.630126024,Customer_624,Keyboard,Accessories,Islamabad,2,5000,0.1330869319886572,8669.130680113429
2025-10-26 03:22:47.553510704,Customer_48,Smartphone,Electronics,Punjab,3,90000,0.06691668994236066,251932.49371556262
2025-10-26 06:53:04.476895376,Customer_435,Smartwatch,Wearables,Balochistan,5,25000,0.22789922164006854,96512.59729499143
2025-10-26 10:23:21.400280056,Customer_185,Smartphone,Electronics,KPK,3,90000,0.0920656974679783,245142.26168364586
2025-10-26 13:53:38.323664736,Customer_879,Headphones,Accessories,Sindh,5,8000,0.011387538991338125,39544.49844034648
2025-10-26 17:23:55.247049408,Customer_839,Tablet,Electronics,Islamabad,2,60000,0.07505677788534659,110993.18665375841
2025-10-26 20:54:12.170434088,Customer_165,Laptop,Electronics,Islamabad,2,150000,0.13277735563603887,260166.79330918833
2025-10-27 00:24:29.093818768,Customer_727,Laptop,Electronics,Balochistan,2,150000,0.10205545564705801,269383.3633058826
2025-10-27 03:54:46.017203440,Customer_331,Smartwatch,Wearables,KPK,3,25000,0.06846062977481479,69865.45276688889
2025-10-27 07:25:02.940588120,Customer_330,Tablet,Electronics,KPK,1,60000,0.032830812441079354,58030.15125353524
2025-10-27 10:55:19.863972792,Customer_121,Monitor,Electronics,Sindh,3,45000,0.20479112502405744,107353.19812175224
2025-10-27 14:25:36.787357472,Customer_213,Monitor,Electronics,KPK,3,45000,0.24903631053104797,101380.09807830851
2025-10-27 17:55:53.710742152,Customer_823,Monitor,Electronics,Balochistan,4,45000,0.08238553338097052,165170.6039914253
2025-10-27 21:26:10.634126824,Customer_507,Laptop,Electronics,KPK,4,150000,0.09540526104415098,542756.8433735095
2025-10-28 00:56:27.557511504,Customer_553,Smartphone,Electronics,Balochistan,3,90000,0.15450938116923926,228282.4670843054
2025-10-28 04:26:44.480896176,Customer_865,Laptop,Electronics,Islamabad,5,150000,0.17961036868388533,615292.223487086
2025-10-28 07:57:01.404280856,Customer_916,Mouse,Accessories,Islamabad,4,3000,0.09800738370089782,10823.911395589226
2025-10-28 11:27:18.327665536,Customer_801,Keyboard,Accessories,Islamabad,3,5000,0.2262323792454538,11606.514311318193
2025-10-28 14:57:35.251050208,Customer_168,Monitor,Electronics,Punjab,1,45000,0.1400009973072296,38699.955121174666
2025-10-28 18:27:52.174434888,Customer_995,Smartphone,Electronics,Islamabad,5,90000,0.11259751910148275,399331.11640433274
2025-10-28 21:58:09.097819568,Customer_546,Headphones,Accessories,Balochistan,2,8000,0.16166818828997628,13413.308987360379
2025-10-29 01:28:26.021204240,Customer_830,Smartwatch,Wearables,Sindh,3,25000,0.2382009620622933,57134.927845328
2025-10-29 04:58:42.944588920,Customer_996,Headphones,Accessories,KPK,3,8000,0.19863807360542637,19232.686233469765
2025-10-29 08:28:59.867973592,Customer_987,Keyboard,Accessories,Islamabad,5,5000,0.010003282633781085,24749.917934155474
2025-10-29 11:59:16.791358272,Customer_787,Smartphone,Electronics,Punjab,4,90000,0.08307747768498991,330092.10803340364
2025-10-29 15:29:33.714742952,Customer_427,Laptop,Electronics,Punjab,4,150000,0.11763617123780568,529418.2972573166
2025-10-29 18:59:50.638127624,Customer_709,Laptop,Electronics,Balochistan,4,150000,0.07862939305227631,552822.3641686342
2025-10-29 22:30:07.561512304,Customer_703,Mouse,Accessories,Sindh,2,3000,0.17504689020761413,4949.718658754316
2025-10-30 02:00:24.484896984,Customer_221,Mouse,Accessories,Islamabad,5,3000,0.20656728746564526,11901.490688015321
2025-10-30 05:30:41.408281656,Customer_10,Laptop,Electronics,Islamabad,5,150000,0.1828362737963179,612872.7946527617
2025-10-30 09:00:58.331666336,Customer_120,Headphones,Accessories,Punjab,4,8000,0.24733332170706882,24085.3337053738
2025-10-30 12:31:15.255051008,Customer_635,Smartwatch,Wearables,Balochistan,4,25000,0.06813691197325727,93186.30880267426
2025-10-30 16:01:32.178435688,Customer_247,Monitor,Electronics,Punjab,1,45000,0.21874737375610537,35156.36818097525
2025-10-30 19:31:49.101820368,Customer_360,Headphones,Accessories,Punjab,1,8000,0.19165566629362155,6466.754669651028
2025-10-30 23:02:06.025205040,Customer_909,Smartwatch,Wearables,Sindh,3,25000,0.09054468938953653,68209.14829578476
2025-10-31 02:32:22.948589720,Customer_221,Mouse,Accessories,Balochistan,3,3000,0.18353113591424217,7348.21977677182
2025-10-31 06:02:39.871974392,Customer_773,Keyboard,Accessories,Sindh,5,5000,0.02601898910456174,24349.52527238596
2025-10-31 09:32:56.795359072,Customer_506,Smartwatch,Wearables,Balochistan,5,25000,0.19733337058513808,100333.32867685774
2025-10-31 13:03:13.718743752,Customer_58,Laptop,Electronics,Islamabad,2,150000,0.13308265064677566,260075.20480596728
2025-10-31 16:33:30.642128424,Customer_827,Mouse,Accessories,KPK,2,3000,0.07307254317731329,5561.56474093612
2025-10-31 20:03:47.565513104,Customer_460,Mouse,Accessories,KPK,1,3000,0.16394432544604504,2508.1670236618647
2025-10-31 23:34:04.488897784,Customer_128,Monitor,Electronics,Balochistan,3,45000,0.16040499967860225,113345.3250433887
2025-11-01 03:04:21.412282456,Customer_699,Laptop,Electronics,KPK,1,150000,0.05237155567989993,142144.266648015
2025-11-01 06:34:38.335667136,Customer_717,Monitor,Electronics,Punjab,1,45000,0.007599353702881534,44658.02908337033
2025-11-01 10:04:55.259051808,Customer_86,Laptop,Electronics,Islamabad,3,150000,0.10840564672541847,401217.4589735617
2025-11-01 13:35:12.182436488,Customer_104,Monitor,Electronics,Islamabad,2,45000,0.1423779673361053,77185.98293975052
2025-11-01 17:05:29.105821168,Customer_143,Smartwatch,Wearables,KPK,3,25000,0.2191513195926496,58563.651030551286
2025-11-01 20:35:46.029205840,Customer_205,Headphones,Accessories,Balochistan,4,8000,0.2320541989118986,24574.265634819243
2025-11-02 00:06:02.952590520,Customer_641,Keyboard,Accessories,Punjab,4,5000,0.1322013045391916,17355.973909216165
2025-11-02 03:36:19.875975192,Customer_758,Keyboard,Accessories,Balochistan,4,5000,0.18845087094213622,16230.982581157275
2025-11-02 07:06:36.799359872,Customer_38,Laptop,Electronics,KPK,5,150000,0.10982581808199923,667630.6364385006
2025-11-02 10:36:53.722744552,Customer_363,Smartphone,Electronics,Islamabad,2,90000,0.18652053914322325,146426.30295421983
2025-11-02 14:07:10.646129224,Customer_621,Tablet,Electronics,Islamabad,2,60000,0.05120038123479173,113855.954251825
2025-11-02 17:37:27.569513904,Customer_309,Mouse,Accessories,Balochistan,5,3000,0.09276618370088285,13608.507244486756
2025-11-02 21:07:44.492898584,Customer_52,Mouse,Accessories,Sindh,1,3000,0.1585569997034037,2524.329000889789
2025-11-03 00:38:01.416283256,Customer_1,Laptop,Electronics,Balochistan,4,150000,0.0045394914017697074,597276.3051589382
2025-11-03 04:08:18.339667936,Customer_11,Smartwatch,Wearables,Sindh,4,25000,0.1806153275847385,81938.46724152614
2025-11-03 07:38:35.263052608,Customer_826,Monitor,Electronics,Balochistan,1,45000,0.2088838753170417,35600.22561073313
2025-11-03 11:08:52.186437288,Customer_747,Smartphone,Electronics,Sindh,3,90000,0.09978541527348786,243057.93787615828
2025-11-03 14:39:09.109821968,Customer_640,Headphones,Accessories,Sindh,3,8000,0.11198560429429108,21312.345496937014
2025-11-03 18:09:26.033206640,Customer_936,Monitor,Electronics,Sindh,2,45000,0.21282055305413275,70846.15022512806
2025-11-03 21:39:42.956591320,Customer_214,Monitor,Electronics,Sindh,5,45000,0.19391365883150835,181369.42676291062
2025-11-04 01:09:59.879975992,Customer_995,Laptop,Electronics,Punjab,2,150000,0.07203737225834375,278388.78832249687
2025-11-04 04:40:16.803360672,Customer_956,Laptop,Electronics,Sindh,3,150000,0.08099402664038474,413552.68801182683
2025-11-04 08:10:33.726745352,Customer_755,Smartwatch,Wearables,Sindh,1,25000,0.16971955809764916,20757.01104755877
2025-11-04 11:40:50.650130024,Customer_556,Mouse,Accessories,Islamabad,2,3000,0.1407995231120403,5155.202861327759
2025-11-04 15:11:07.573514704,Customer_518,Laptop,Electronics,Punjab,4,150000,0.040557392774124235,575665.5643355254
2025-11-04 18:41:24.496899384,Customer_668,Laptop,Electronics,Sindh,4,150000,0.0774824773072916,553510.513615625
2025-11-04 22:11:41.420284056,Customer_415,Laptop,Electronics,KPK,1,150000,0.22499581921966352,116250.62711705048
2025-11-05 01:41:58.343668736,Customer_8,Smartwatch,Wearables,Punjab,3,25000,0.17204360918056585,62096.729311457566
2025-11-05 05:12:15.267053408,Customer_5,Mouse,Accessories,Islamabad,4,3000,0.24649357942137987,9042.077046943443
2025-11-05 08:42:32.190438088,Customer_362,Headphones,Accessories,Balochistan,4,8000,0.19175313249519235,25863.899760153847
2025-11-05 12:12:49.113822768,Customer_694,Headphones,Accessories,Islamabad,5,8000,0.23549360803589756,30580.255678564095
2025-11-05 15:43:06.037207440,Customer_112,Tablet,Electronics,Islamabad,2,60000,0.05404714346761885,113514.34278388573
2025-11-05 19:13:22.960592120,Customer_273,Tablet,Electronics,Punjab,3,60000,0.19287121870423143,145283.18063323834
2025-11-05 22:43:39.883976800,Customer_422,Laptop,Electronics,Punjab,2,150000,0.0050543800369493574,298483.6859889152
2025-11-06 02:13:56.807361472,Customer_265,Tablet,Electronics,KPK,3,60000,0.16769000542788348,149815.79902298097
2025-11-06 05:44:13.730746152,Customer_458,Mouse,Accessories,KPK,4,3000,0.11732056953006034,10592.153165639276
2025-11-06 09:14:30.654130824,Customer_212,Smartwatch,Wearables,Punjab,5,25000,0.08669001798001716,114163.74775249785
2025-11-06 12:44:47.577515504,Customer_78,Headphones,Accessories,Punjab,2,8000,0.21560108807327227,12550.382590827643
2025-11-06 16:15:04.500900184,Customer_782,Monitor,Electronics,Punjab,4,45000,0.21356692316438267,141557.95383041113
2025-11-06 19:45:21.424284856,Customer_666,Headphones,Accessories,Balochistan,3,8000,0.0055754262246608954,23866.18977060814
2025-11-06 23:15:38.347669536,Customer_221,Headphones,Accessories,Islamabad,2,8000,0.15237628061235775,13561.979510202276
2025-11-07 02:45:55.271054208,Customer_369,Mouse,Accessories,KPK,2,3000,0.0919580560802391,5448.251663518566
2025-11-07 06:16:12.194438888,Customer_958,Tablet,Electronics,KPK,4,60000,0.10391525037511229,215060.33990997306
2025-11-07 09:46:29.117823568,Customer_347,Monitor,Electronics,Sindh,2,45000,0.208010184804694,71279.08336757754
2025-11-07 13:16:46.041208240,Customer_25,Mouse,Accessories,Balochistan,5,3000,0.07745994288191957,13838.100856771205
2025-11-07 16:47:02.964592920,Customer_976,Laptop,Electronics,Punjab,5,150000,0.23576220265940503,573178.3480054463
2025-11-07 20:17:19.887977600,Customer_420,Smartwatch,Wearables,Punjab,4,25000,0.04490845659303519,95509.15434069648
2025-11-07 23:47:36.811362272,Customer_354,Keyboard,Accessories,Balochistan,3,5000,0.16568060584204444,12514.790912369333
2025-11-08 03:17:53.734746952,Customer_720,Headphones,Accessories,KPK,4,8000,0.16802626675344118,26623.159463889882
2025-11-08 06:48:10.658131624,Customer_417,Keyboard,Accessories,Punjab,5,5000,0.06304879035697955,23423.78024107551
2025-11-08 10:18:27.581516304,Customer_515,Smartwatch,Wearables,Sindh,1,25000,0.0811876522418005,22970.308693954987
2025-11-08 13:48:44.504900984,Customer_215,Smartwatch,Wearables,KPK,1,25000,0.2086996231449851,19782.509421375373
2025-11-08 17:19:01.428285656,Customer_907,Mouse,Accessories,Islamabad,2,3000,0.1904513137387381,4857.292117567571
2025-11-08 20:49:18.351670336,Customer_112,Mouse,Accessories,Balochistan,2,3000,0.08227397007868989,5506.356179527861
2025-11-09 00:19:35.275055008,Customer_954,Mouse,Accessories,KPK,1,3000,0.13348913673373347,2599.5325897987996
2025-11-09 03:49:52.198439688,Customer_704,Keyboard,Accessories,Islamabad,5,5000,0.015420074063273864,24614.498148418155
2025-11-09 07:20:09.121824368,Customer_914,Mouse,Accessories,Sindh,2,3000,0.05218647059965731,5686.881176402057
2025-11-09 10:50:26.045209040,Customer_559,Smartwatch,Wearables,Balochistan,4,25000,0.12145513971509977,87854.48602849002
2025-11-09 14:20:42.968593720,Customer_428,Laptop,Electronics,Punjab,4,150000,0.0214934338198029,587103.9397081182
2025-11-09 17:50:59.891978400,Customer_733,Mouse,Accessories,Punjab,5,3000,0.21083308872298437,11837.503669155234
2025-11-09 21:21:16.815363072,Customer_699,Smartphone,Electronics,Islamabad,2,90000,0.17950155252691197,147689.72054515587
2025-11-10 00:51:33.738747752,Customer_562,Tablet,Electronics,KPK,4,60000,0.2359084176621237,183381.97976109033
2025-11-10 04:21:50.662132424,Customer_709,Keyboard,Accessories,Sindh,2,5000,0.1733667264910068,8266.332735089933
2025-11-10 07:52:07.585517104,Customer_216,Smartphone,Electronics,Islamabad,2,90000,0.2351003430655464,137681.93824820165
2025-11-10 11:22:24.508901784,Customer_413,Mouse,Accessories,Sindh,4,3000,0.13862813892274126,10336.462332927105
2025-11-10 14:52:41.432286456,Customer_733,Smartwatch,Wearables,Sindh,1,25000,0.15005465276549235,21248.63368086269
2025-11-10 18:22:58.355671136,Customer_380,Laptop,Electronics,Sindh,4,150000,0.24424276365656522,453454.3418060609
2025-11-10 21:53:15.279055808,Customer_602,Headphones,Accessories,Balochistan,5,8000,0.1605322867160651,33578.70853135739
2025-11-11 01:23:32.202440488,Customer_232,Monitor,Electronics,Islamabad,3,45000,0.00769664221518665,133960.9533009498
2025-11-11 04:53:49.125825168,Customer_835,Tablet,Electronics,Balochistan,4,60000,0.18095069415763082,196571.8334021686
2025-11-11 08:24:06.049209840,Customer_258,Monitor,Electronics,KPK,2,45000,0.2263671730343539,69626.95442690815
2025-11-11 11:54:22.972594520,Customer_665,Mouse,Accessories,KPK,2,3000,0.19889506244858166,4806.62962530851
2025-11-11 15:24:39.895979200,Customer_256,Tablet,Electronics,Punjab,4,60000,0.14595831815635565,204970.00364247465
