transaction_id,customer_id,order_date,product,category,region,payment_method,quantity,unit_price,discount,revenue,customer_age,customer_gender,customer_type,rating,shipping_cost,year,month,month_name,day_of_week,quarter,year_week,gross_revenue,discount_amount,estimated_profit,discount_group
114771,1740,2025-12-19 20:30:36.602440168,Monitor,Electronics,North,Online,3.0,324.0340043282435,0.197273537150369,780.3320104122387,44.0,Male,Returning,4.256483170253182,45.320767180467264,2025,12,December,Friday,4,51,972.1020129847304,191.7700025724917,312.1328041648955,10-20%
114772,1795,2025-12-19 21:40:41.682778856,Mouse,Accessories,North,Bank Transfer,6.0,34.96848925105309,0.1084453331762705,187.05791870131085,47.0,Male,Returning,1.2757663698866644,27.083590054595103,2025,12,December,Friday,4,51,209.81093550631857,22.75301680500772,74.82316748052435,10-20%
114773,3311,2025-12-19 22:50:46.763117544,Printer,Office,West,Bank Transfer,2.0,248.4190342011673,0.2439312125527657,375.6437559345792,45.0,Female,New,4.863723244586389,26.90645756555486,2025,12,December,Friday,4,51,496.8380684023346,121.19431246775542,150.25750237383167,20-30%
114774,3691,2025-12-20 00:00:51.843456232,Camera,Electronics,North,Card,3.0,891.0920686099943,0.1420059718086658,2293.655020308113,57.0,Male,VIP,3.3176296929952898,19.888409780545928,2025,12,December,Saturday,4,51,2673.2762058299827,379.6211855218696,917.4620081232451,10-20%
114775,1258,2025-12-20 01:10:56.923794920,Printer,Office,West,Card,2.0,196.8315790169458,0.1372562375009856,339.6304341194037,68.0,Male,Returning,4.654089891047251,36.293418666854805,2025,12,December,Saturday,4,51,393.6631580338916,54.032723914487846,135.85217364776148,10-20%
114776,2258,2025-12-20 02:21:02.004133608,Headphones,Accessories,South,Bank Transfer,3.0,129.76361850823372,0.2983528484666663,273.1448198968811,35.0,Female,Returning,4.1464409859726885,42.36069258734459,2025,12,December,Saturday,4,51,389.29085552470116,116.14603562782005,109.25792795875243,20-30%
114777,3457,2025-12-20 03:31:07.084472304,Laptop,Electronics,South,Online,7.0,1206.3407318428244,0.1826835753109709,6901.734657345667,69.0,Male,Returning,1.022402048906164,5.161877537353309,2025,12,December,Saturday,4,51,8444.38512289977,1542.6504655541025,2760.693862938267,10-20%
114778,2852,2025-12-20 04:41:12.164810992,Keyboard,Accessories,North,Cash,5.0,73.62740984622073,0.2604543724977318,272.25414508045,27.0,Male,Returning,4.5808012160736045,6.739399928452571,2025,12,December,Saturday,4,51,368.1370492311037,95.8829041506537,108.90165803218,20-30%
114779,1975,2025-12-20 05:51:17.245149680,Mouse,Accessories,East,Card,5.0,42.328453163894615,0.1573708409959252,178.33594445717944,57.0,Female,New,4.366498844305926,30.702007149298776,2025,12,December,Saturday,4,51,211.64226581947307,33.30632136229363,71.33437778287178,10-20%
114780,2048,2025-12-20 07:01:22.325488368,Mouse,Accessories,East,Bank Transfer,6.0,36.36629520937299,0.0485188425658735,207.61106794443205,30.0,Female,Returning,4.950441427161625,28.863837837062224,2025,12,December,Saturday,4,51,218.19777125623796,10.586703311805888,83.04442717777283,0-5%
114781,1271,2025-12-20 08:11:27.405827056,Laptop,Electronics,West,Online,1.0,,0.296177992723648,963.8924646664228,54.0,Male,Returning,1.512531998363567,30.952748817178765,2025,12,December,Saturday,4,51,,,385.55698586656916,20-30%
114782,2119,2025-12-20 09:21:32.486165744,Monitor,Electronics,West,Card,6.0,264.49887770561605,0.1967013590179286,1274.829534013227,60.0,Female,New,4.149794374274605,9.229305112053517,2025,12,December,Saturday,4,51,1586.9932662336964,312.16373222046946,509.9318136052908,10-20%
114783,1142,2025-12-20 10:31:37.566504432,Smartwatch,Wearables,South,Online,2.0,257.9345884244092,0.0446056661613316,492.858488563379,57.0,Male,New,1.1432994949037187,21.0950932149272,2025,12,December,Saturday,4,51,515.8691768488184,23.010688285439326,197.14339542535163,0-5%
114784,1902,2025-12-20 11:41:42.646843128,Keyboard,Accessories,West,Cash,5.0,62.57293694001974,0.2220149933924196,243.4040337936848,68.0,Female,Returning,4.2228447687601625,5.626019719960479,2025,12,December,Saturday,4,51,312.8646847000987,69.46065090641385,97.36161351747393,20-30%
114785,1274,2025-12-20 12:51:47.727181816,Smartphone,Electronics,East,Card,5.0,890.5518032885435,0.1317467607502471,3866.1224396249327,40.0,Female,VIP,2.553653754497333,47.30865951190032,2025,12,December,Saturday,4,51,4452.759016442717,586.6365768177843,1546.448975849973,10-20%
114786,3324,2025-12-20 14:01:52.807520504,Smartphone,Electronics,South,Cash,6.0,721.5790884855289,0.2467166209135392,3261.3212043150456,36.0,Female,VIP,4.765988597447665,18.75287732452841,2025,12,December,Saturday,4,51,4329.474530913174,1068.1533265981284,1304.5284817260183,20-30%
114787,1465,2025-12-20 15:11:57.887859192,Keyboard,Accessories,North,Cash,2.0,68.76177879600534,0.0831224414608383,126.09226372658256,40.0,Female,Returning,1.9721998452748029,9.893272152778458,2025,12,December,Saturday,4,51,137.5235575920107,11.431293865428133,50.43690549063302,5-10%
114788,2232,2025-12-20 16:22:02.968197880,Monitor,Electronics,West,Cash,6.0,262.8184763665048,0.2826961367499617,1131.1242505870966,58.0,Male,Returning,3.333096021123896,35.470215363471524,2025,12,December,Saturday,4,51,1576.9108581990288,445.7866076119321,452.4497002348387,20-30%
114789,2320,2025-12-20 17:32:08.048536568,Monitor,Electronics,North,Bank Transfer,7.0,295.32299955963407,0.0891716577891635,1882.919906739432,33.0,Male,Returning,2.089395296597149,11.300474106436472,2025,12,December,Saturday,4,51,2067.2609969174387,184.34109017800682,753.1679626957729,5-10%
114790,1288,2025-12-20 18:42:13.128875264,Headphones,Accessories,West,Cash,6.0,102.14624222974344,0.2991818897157407,429.515618712522,29.0,Male,New,4.615432412583423,6.852511180319321,2025,12,December,Saturday,4,51,612.8774533784606,183.36183466593863,171.8062474850088,20-30%
114791,1876,2025-12-20 19:52:18.209213952,Tablet,Electronics,East,Cash,6.0,491.5205265562514,0.2100522349667926,2329.6532485263365,53.0,Male,New,3.798956830874006,18.347869369552143,2025,12,December,Saturday,4,51,2949.1231593375087,619.4699108111721,931.8612994105347,20-30%
114792,2993,2025-12-20 21:02:23.289552640,Camera,Electronics,West,Online,2.0,950.7309217847748,0.2913868199783966,1347.4009236615589,21.0,Female,New,2.385243078608821,46.25609964400485,2025,12,December,Saturday,4,51,1901.4618435695495,554.0609199079904,538.9603694646236,20-30%
114793,3926,2025-12-20 22:12:28.369891328,Monitor,Electronics,East,Bank Transfer,1.0,271.4547020044919,0.2172482473546077,212.48164375784867,29.0,Female,Returning,2.928898582949112,35.4465004076299,2025,12,December,Saturday,4,51,271.4547020044919,58.97305824664318,84.99265750313947,20-30%
114794,3228,2025-12-20 23:22:33.450230016,Smartphone,Electronics,East,Bank Transfer,5.0,812.7165781553733,0.2262480428220703,3144.2052148933494,44.0,Male,New,4.963865667617968,5.243489316487906,2025,12,December,Saturday,4,51,4063.5828907768664,919.3776758835168,1257.68208595734,20-30%
114795,2121,2025-12-21 00:32:38.530568704,Laptop,Electronics,North,Bank Transfer,3.0,1190.7781054311376,1.0,0.0,31.0,Female,Returning,2.5942432156703963,47.454373428865225,2025,12,December,Sunday,4,51,3572.334316293413,3572.334316293413,0.0,30%+
114796,2215,2025-12-21 01:42:43.610907392,Smartphone,Electronics,West,Bank Transfer,2.0,760.3954113190929,0.0045026467594306,1513.943238768862,33.0,Female,VIP,1.1677600674323276,45.06688609122083,2025,12,December,Sunday,4,51,1520.7908226381858,6.847583869323623,605.5772955075448,0-5%
114797,1447,2025-12-21 02:52:48.691246088,Tablet,Electronics,North,Cash,2.0,525.6198428290188,0.0259208313343251,1023.9906790741466,46.0,Male,New,4.873499727823381,13.149427477499048,2025,12,December,Sunday,4,51,1051.2396856580376,27.24900658389093,409.59627162965864,0-5%
114798,3833,2025-12-21 04:02:53.771584776,Keyboard,Accessories,East,Online,2.0,80.39790225247152,0.1311823944666774,139.70222584978885,29.0,Male,Returning,4.883843794842828,27.86839409102626,2025,12,December,Sunday,4,51,160.79580450494305,21.093578655154182,55.88089033991554,10-20%
114799,3609,2025-12-21 05:12:58.851923464,Tablet,Electronics,East,Cash,6.0,565.6668663283444,0.1206239563296327,2984.6033456834043,32.0,Male,New,3.538244953678483,46.94068771231504,2025,12,December,Sunday,4,51,3394.0011979700666,409.3978522866624,1193.8413382733618,10-20%
114800,3532,2025-12-21 06:23:03.932262152,Printer,Office,East,Cash,6.0,251.0268032669968,0.0551537746839303,1423.0903651198892,18.0,Female,Returning,3.0656991478527464,34.64878084784991,2025,12,December,Sunday,4,51,1506.1608196019808,83.07045448209144,569.2361460479557,5-10%
114801,3897,2025-12-21 07:33:09.012600840,Camera,Electronics,East,Bank Transfer,2.0,770.4575069328952,0.0130376664535611,1520.8250778817237,45.0,Male,Returning,4.485144369938183,5.335453133161209,2025,12,December,Sunday,4,51,1540.9150138657903,20.089935984066653,608.3300311526895,0-5%
114802,1722,2025-12-21 08:43:14.092939528,Printer,Office,South,Bank Transfer,5.0,203.92205775043848,0.2076285264946012,807.9101068998397,25.0,Male,New,4.992484462503217,11.99711830908284,2025,12,December,Sunday,4,51,1019.6102887521924,211.70018185235256,323.1640427599359,20-30%
114803,3164,2025-12-21 09:53:19.173278224,Headphones,Accessories,East,Card,3.0,135.219222306619,0.0593558475288735,381.57951229324334,49.0,Male,New,4.968123551312567,5.371765986689979,2025,12,December,Sunday,4,51,405.657666919857,24.078154626613582,152.63180491729733,5-10%
114804,3583,2025-12-21 11:03:24.253616912,Monitor,Electronics,West,Online,1.0,259.3463576079835,0.2935675309574123,183.21068774220967,42.0,Male,New,3.965018907737599,37.9512655018974,2025,12,December,Sunday,4,51,259.3463576079835,76.13566986577382,73.28427509688387,20-30%
114805,2352,2025-12-21 12:13:29.333955600,Headphones,Accessories,East,Bank Transfer,4.0,115.13312332673024,0.0310336512691231,446.2404885115341,52.0,Female,Returning,2.025190149372045,36.57314380403979,2025,12,December,Sunday,4,51,460.53249330692097,14.292004795386754,178.49619540461367,0-5%
114806,1407,2025-12-21 13:23:34.414294288,Tablet,Electronics,South,Bank Transfer,5.0,522.8303287708004,0.109068095927539,2329.031101593,29.0,Female,New,3.445112847814398,20.938228475388943,2025,12,December,Sunday,4,51,2614.151643854002,285.1205422610021,931.6124406372,10-20%
114807,2726,2025-12-21 14:33:39.494632976,Printer,Office,West,Cash,5.0,251.87713974208023,0.1436774620304698,1078.440357802221,23.0,Female,New,1.290326178377085,13.318661915616683,2025,12,December,Sunday,4,51,1259.3856987104011,180.94534090818033,431.3761431208884,10-20%
114808,1694,2025-12-21 15:43:44.574971664,Laptop,Electronics,South,Cash,7.0,1119.277926631364,0.0655482607161021,7321.378436979272,48.0,Female,New,3.932073710886391,49.96622654280244,2025,12,December,Sunday,4,51,7834.945486419548,513.5670494402759,2928.551374791709,5-10%
114809,1495,2025-12-21 16:53:49.655310360,Camera,Electronics,South,Cash,4.0,971.3296286419796,0.1510024654533815,3298.6258397964925,26.0,Male,New,1.5334715269110304,30.153738437780238,2025,12,December,Sunday,4,51,3885.3185145679186,586.6926747714257,1319.4503359185971,10-20%
114810,1948,2025-12-21 18:03:54.735649048,Laptop,Electronics,West,Bank Transfer,4.0,1257.7328562680907,0.0373427861426831,4843.062428767381,69.0,Male,New,2.324407839408576,26.23100643162345,2025,12,December,Sunday,4,51,5030.931425072363,187.86899630498115,1937.2249715069524,0-5%
114811,1023,2025-12-21 19:13:59.815987736,Laptop,Electronics,South,Online,2.0,1240.84857761716,0.0004922950592556,2480.475427986229,42.0,Female,New,4.666052494079944,41.04685036815167,2025,12,December,Sunday,4,51,2481.69715523432,1.2217272480905335,992.1901711944917,0-5%
114812,2129,2025-12-21 20:24:04.896326424,Laptop,Electronics,East,Bank Transfer,3.0,1287.4564458474315,0.2094607254898003,3053.3546539911254,37.0,Female,Returning,3.419832208175199,31.582128729679265,2025,12,December,Sunday,4,51,3862.3693375422945,809.0146835511683,1221.3418615964501,20-30%
114813,2699,2025-12-21 21:34:09.976665112,Keyboard,Accessories,North,Bank Transfer,5.0,64.83243818683819,0.2503644897963026,243.0034893897006,55.0,Female,New,3.5616914809025757,12.025052549720703,2025,12,December,Sunday,4,51,324.16219093419096,81.15870154449036,97.20139575588024,20-30%
114814,1558,2025-12-21 22:44:15.057003800,Monitor,Electronics,North,Online,5.0,285.48160646279973,0.172408213340265,1181.311163755199,32.0,Female,New,1.610055838232741,15.488542207556282,2025,12,December,Sunday,4,51,1427.4080323139988,246.09686855879977,472.52446550207964,10-20%
114815,2617,2025-12-21 23:54:20.137342488,Monitor,Electronics,North,Bank Transfer,1.0,305.4417532608215,0.0685504688787404,284.50357785964763,53.0,Male,New,3.96584990910628,42.20930917443396,2025,12,December,Sunday,4,51,305.4417532608215,20.938175401173847,113.80143114385906,5-10%
114816,1941,2025-12-22 01:04:25.217681184,Printer,Office,West,Bank Transfer,4.0,215.97275472108976,0.1183688317612546,761.6332482099775,43.0,Male,New,4.140954283820959,27.062390620801363,2025,12,December,Monday,4,52,863.891018884359,102.2577706743815,304.65329928399103,10-20%
114817,2246,2025-12-22 02:14:30.298019872,Laptop,Electronics,West,Online,4.0,1279.917210537962,0.1878886162528527,4157.741347727092,54.0,Female,New,4.836584470280977,12.905817815259091,2025,12,December,Monday,4,52,5119.668842151848,961.9274944247553,1663.0965390908368,10-20%
114818,3903,2025-12-22 03:24:35.378358560,Mouse,Accessories,West,Bank Transfer,5.0,43.60753704674755,0.0097650286940581,215.9085409810443,66.0,Male,New,3.487741235491271,48.00986176193901,2025,12,December,Monday,4,52,218.03768523373776,2.1291442526934574,86.36341639241772,0-5%
114819,3939,2025-12-22 04:34:40.458697248,Camera,Electronics,North,Card,4.0,907.5626999570796,0.0282673715923879,3527.6331514960075,58.0,Female,New,4.579448059770375,40.87862519928048,2025,12,December,Monday,4,52,3630.2507998283186,102.61764833231047,1411.053260598403,0-5%
114820,2657,2025-12-22 05:44:45.539035936,Mouse,Accessories,North,Card,2.0,38.72747613229342,0.2874587501072319,55.1898484969934,28.0,Male,VIP,4.077065015877272,41.88821583371848,2025,12,December,Monday,4,52,77.45495226458684,22.26510376759344,22.07593939879736,20-30%
114821,1078,2025-12-22 06:54:50.619374624,Headphones,Accessories,West,Cash,1.0,134.82645535293983,0.2035597262244441,107.38121901348316,44.0,Male,Returning,2.560479881972598,45.48195274208204,2025,12,December,Monday,4,52,134.82645535293983,27.445236339456667,42.952487605393266,20-30%
114822,2346,2025-12-22 08:04:55.699713320,Printer,Office,North,Bank Transfer,5.0,236.4900329670447,0.2090992379742522,935.2007364256492,56.0,Female,Returning,1.6879662814948189,19.6426875683362,2025,12,December,Monday,4,52,1182.4501648352234,247.2494284095741,374.0802945702597,20-30%
114823,1807,2025-12-22 09:15:00.780052008,Camera,Electronics,South,Online,6.0,946.7755526272024,0.030751017508147,5505.967446192466,38.0,Male,New,4.806385274018238,14.705036304104572,2025,12,December,Monday,4,52,5680.653315763215,174.6858695707479,2202.3869784769863,0-5%
114824,2042,2025-12-22 10:25:05.860390696,Tablet,Electronics,South,Online,1.0,433.5948995336127,0.0698846787207811,403.2932592847369,23.0,Female,Returning,4.826659451173175,13.53391338002618,2025,12,December,Monday,4,52,433.5948995336127,30.30164024887588,161.31730371389477,5-10%
114825,1768,2025-12-22 11:35:10.940729384,Printer,Office,North,Card,6.0,221.83771394501937,0.1173440562883613,1174.8382605178415,28.0,Female,New,2.008387565480312,36.361681629507046,2025,12,December,Monday,4,52,1331.0262836701163,156.18802315227447,469.9353042071366,10-20%
114826,1454,2025-12-22 12:45:16.021068072,Headphones,Accessories,West,Cash,7.0,106.37407257791982,0.0615703939457207,698.7720531658063,63.0,Female,Returning,4.909024220489993,15.64395125665663,2025,12,December,Monday,4,52,744.6185080454387,45.84645487963246,279.5088212663225,5-10%
114827,3976,2025-12-22 13:55:21.101406760,Headphones,Accessories,East,Bank Transfer,2.0,125.77823933181838,0.2428380633090606,190.46899057211215,48.0,Male,Returning,3.276280519434017,27.083590054595103,2025,12,December,Monday,4,52,251.55647866363677,61.08748809152458,76.18759622884487,20-30%
114828,3325,2025-12-22 15:05:26.181745448,Headphones,Accessories,East,Online,1.0,112.7865685492,0.1819333144032582,92.26693431287376,28.0,Male,New,2.154898640451945,45.07482225972911,2025,12,December,Monday,4,52,112.7865685492,20.519634236326237,36.906773725149506,10-20%
114829,2448,2025-12-22 16:15:31.262084144,Mouse,Accessories,North,Online,6.0,42.86205390732003,0.0590492780574033,241.98648340821163,68.0,Female,New,4.460825285716672,6.215858741223531,2025,12,December,Monday,4,52,257.17232344392016,15.1858400357085,96.79459336328466,5-10%
114830,2500,2025-12-22 17:25:36.342422832,Monitor,Electronics,East,Bank Transfer,4.0,325.03368925126864,0.2312723199521378,999.449575502102,62.0,Male,New,3.7343848347915305,10.592132438876774,2025,12,December,Monday,4,52,1300.1347570050746,300.6851815029725,399.7798302008408,20-30%
114831,2051,2025-12-22 18:35:41.422761520,Camera,Electronics,West,Cash,5.0,846.1105524812187,0.1622160288662153,3544.28929337958,25.0,Female,Returning,2.8840602839817837,24.121781798009483,2025,12,December,Monday,4,52,4230.552762406094,686.2634690265139,1417.7157173518322,10-20%
114832,3562,2025-12-22 19:45:46.503100208,Tablet,Electronics,South,Card,1.0,571.4400028584879,0.0623554208386312,535.8076209962182,36.0,Male,Returning,2.9376425771232264,46.961685192621005,2025,12,December,Monday,4,52,571.4400028584879,35.63238186226963,214.32304839848732,5-10%
114833,2889,2025-12-22 20:55:51.583438896,Smartwatch,Wearables,South,Bank Transfer,3.0,251.2521056796777,0.2528560548442896,563.1644683985816,49.0,Female,Returning,4.788951159600057,26.29711028372072,2025,12,December,Monday,4,52,753.7563170390331,190.59184864045147,225.26578735943264,20-30%
114834,3512,2025-12-22 22:05:56.663777584,Smartwatch,Wearables,West,Bank Transfer,5.0,228.84027186092112,0.0629892952837898,1072.128922019254,43.0,Female,VIP,2.527417188300793,27.46768223807773,2025,12,December,Monday,4,52,1144.2013593046056,72.07243728535147,428.85156880770165,5-10%
114835,3855,2025-12-22 23:16:01.744116280,Laptop,Electronics,East,Bank Transfer,1.0,1299.0708559050358,0.2071883955180559,1029.9184496058035,63.0,Female,VIP,2.487803742627935,7.216461013777677,2025,12,December,Monday,4,52,1299.0708559050358,269.152406299232,411.9673798423214,20-30%
114836,3872,2025-12-23 00:26:06.824454968,Keyboard,Accessories,North,Card,5.0,75.47560927916331,0.1199728377267273,332.1029312739419,54.0,Female,New,2.500238015068092,30.47105258603728,2025,12,December,Tuesday,4,52,377.37804639581657,45.27511512187467,132.84117250957678,10-20%
114837,1363,2025-12-23 01:36:11.904793656,Printer,Office,South,Online,6.0,214.3170089365022,0.2248382618889247,996.7820709239154,60.0,Male,Returning,4.7658101734367815,49.95774200794767,2025,12,December,Tuesday,4,52,1285.9020536190133,289.1199826950978,398.7128283695662,20-30%
114838,3799,2025-12-23 02:46:16.985132344,Keyboard,Accessories,East,Bank Transfer,1.0,73.33085735103501,0.1270383953522874,64.01502290335203,51.0,Female,Returning,3.4811335663441465,34.30815427561791,2025,12,December,Tuesday,4,52,73.33085735103501,9.315834447682976,25.606009161340815,10-20%
114839,1525,2025-12-23 03:56:22.065471032,Smartwatch,Wearables,East,Bank Transfer,1.0,214.12949804685744,0.0859851759463537,195.717535481994,64.0,Female,Returning,4.856321581146988,48.27779435690124,2025,12,December,Tuesday,4,52,214.12949804685744,18.411962564863437,78.2870141927976,5-10%
114840,2218,2025-12-23 05:06:27.145809720,Smartwatch,Wearables,South,Bank Transfer,4.0,234.34224142314616,0.288301626638832,667.123968122653,33.0,Female,Returning,3.9351927135292417,46.67745029082712,2025,12,December,Tuesday,4,52,937.3689656925847,270.2449975699317,266.8495872490612,20-30%
114841,2486,2025-12-23 06:16:32.226148416,Smartphone,Electronics,South,Bank Transfer,1.0,891.5535753548253,0.2276167026287151,688.6210903157182,50.0,Male,New,4.296311950945884,42.55032216472913,2025,12,December,Tuesday,4,52,891.5535753548253,202.932485039107,275.4484361262873,20-30%
114842,3104,2025-12-23 07:26:37.306487104,Tablet,Electronics,North,Cash,3.0,459.81681329440585,0.2482945449291622,1036.9404206600814,52.0,Female,Returning,3.100812895664281,14.669967851280914,2025,12,December,Tuesday,4,52,1379.4504398832175,342.5100192231361,414.77616826403255,20-30%
114843,2254,2025-12-23 08:36:42.386825792,Smartphone,Electronics,West,Cash,4.0,897.3406765392328,0.0938666152607309,3252.4413779868823,27.0,Female,New,3.80032043797536,26.06956464312863,2025,12,December,Tuesday,4,52,3589.3627061569314,336.9213281700486,1300.976551194753,5-10%
114844,3537,2025-12-23 09:46:47.467164480,Laptop,Electronics,East,Cash,3.0,1228.755491317933,0.1043851235164286,3301.475092755663,53.0,Female,Returning,2.1598390493288107,31.535068349954702,2025,12,December,Tuesday,4,52,3686.2664739537995,384.7913811981371,1320.5900371022653,10-20%
114845,2856,2025-12-23 10:56:52.547503168,Smartphone,Electronics,North,Online,6.0,896.6987132429624,0.0518415793822639,5101.274614310421,40.0,Male,New,1.3114191249382985,35.74833723115843,2025,12,December,Tuesday,4,52,5380.192279457775,278.9176651473536,2040.5098457241686,5-10%
114846,1722,2025-12-23 12:06:57.627841856,Printer,Office,South,Bank Transfer,3.0,195.6374951986124,0.1340235188164174,508.2524090389932,65.0,Male,Returning,1.6606587318010009,30.1994214618035,2025,12,December,Tuesday,4,52,586.9124855958372,78.66007655684399,203.3009636155973,10-20%
114847,2984,2025-12-23 13:17:02.708180544,Mouse,Accessories,West,Bank Transfer,7.0,39.567145439696645,0.2990894412812059,194.1312101193189,58.0,Male,Returning,4.890304064808641,30.93641589956526,2025,12,December,Tuesday,4,52,276.9700180778765,82.83880795855758,77.65248404772757,20-30%
114848,2208,2025-12-23 14:27:07.788519240,Laptop,Electronics,West,Bank Transfer,2.0,1126.725272392633,0.176846076625889,1854.93665706952,21.0,Male,Returning,1.2727590951972665,15.887604643911924,2025,12,December,Tuesday,4,52,2253.450544785266,398.5138877157465,741.9746628278081,10-20%
114849,2449,2025-12-23 15:37:12.868857928,Mouse,Accessories,East,Bank Transfer,3.0,44.64306212622692,0.2172749504474838,104.82972904478108,36.0,Female,VIP,2.731491755596004,13.207616472698817,2025,12,December,Tuesday,4,52,133.92918637868075,29.099457333899682,41.931891617912434,20-30%
114850,2399,2025-12-23 16:47:17.949196616,Laptop,Electronics,West,Card,1.0,1142.9612826880289,0.2212478634801074,890.0835408528194,36.0,Female,VIP,4.903764649979243,14.28665049630397,2025,12,December,Tuesday,4,52,1142.9612826880289,252.87774183520943,356.0334163411278,20-30%
114851,3089,2025-12-23 17:57:23.029535304,Smartphone,Electronics,South,Card,5.0,821.2311018280836,0.0608387040669911,3856.342329266779,59.0,Male,Returning,2.5994568794448742,17.84745211796141,2025,12,December,Tuesday,4,52,4106.155509140418,249.81317987363906,1542.5369317067116,5-10%
114852,2508,2025-12-23 19:07:28.109873992,Smartwatch,Wearables,South,Card,4.0,274.5731758523982,0.0168082569363665,1079.8323174593477,59.0,Male,New,4.436130427618672,14.7521760358061,2025,12,December,Tuesday,4,52,1098.2927034095928,18.460385950245,431.9329269837391,0-5%
114853,2004,2025-12-23 20:17:33.190212680,Mouse,Accessories,South,Bank Transfer,4.0,36.74827656176578,0.0364782439508201,141.63105585829393,31.0,Male,Returning,1.6467776699897971,20.55791436065244,2025,12,December,Tuesday,4,52,146.9931062470631,5.362050388769186,56.652422343317575,0-5%
114854,3308,2025-12-23 21:27:38.270551376,Camera,Electronics,North,Card,4.0,777.3499655858677,0.2159073866726815,2438.057463944496,50.0,Male,New,3.039078683164571,33.33694348682441,2025,12,December,Tuesday,4,52,3109.399862343471,671.3423983989744,975.2229855777983,20-30%
114855,3489,2025-12-23 22:37:43.350890064,Laptop,Electronics,South,Card,5.0,1197.890300958391,0.1367376536813158,5170.467959188676,65.0,Female,New,2.5243576635784635,37.328798396559655,2025,12,December,Tuesday,4,52,5989.451504791955,818.9835456032781,2068.1871836754704,10-20%
114856,1926,2025-12-23 23:47:48.431228752,Keyboard,Accessories,North,Online,3.0,73.85697034621884,0.2714038965406554,161.43570242270224,69.0,Female,New,3.96797980915942,26.43210363918705,2025,12,December,Tuesday,4,52,221.57091103865653,60.1352086159543,64.5742809690809,20-30%
114857,1856,2025-12-24 00:57:53.511567440,Monitor,Electronics,South,Online,6.0,319.7335900804364,0.1099507333691069,1707.4718842101297,54.0,Female,New,1.1065156183437033,13.58010938660756,2025,12,December,Wednesday,4,52,1918.4015404826182,210.9296562724883,682.988753684052,10-20%
114858,1084,2025-12-24 02:07:58.591906128,Camera,Electronics,South,Card,7.0,877.6429788799793,0.030801532331866,5954.271612031207,63.0,Female,Returning,4.074623953550725,33.59052276307446,2025,12,December,Wednesday,4,52,6143.500852159855,189.2292401286481,2381.708644812483,0-5%
114859,3094,2025-12-24 03:18:03.672244816,Camera,Electronics,West,Card,2.0,786.2272470088002,0.2905405140516777,1115.592757002856,35.0,Female,Returning,2.1242010438335948,44.85142083541546,2025,12,December,Wednesday,4,52,1572.4544940176004,456.86173701474434,446.2371028011424,20-30%
114860,3488,2025-12-24 04:28:08.752583504,Headphones,Accessories,East,Online,1.0,116.5133225266102,0.1202118018081599,102.50704609103111,25.0,Male,New,4.161581292829433,37.81650642290207,2025,12,December,Wednesday,4,52,116.5133225266102,14.006276435579077,41.00281843641245,10-20%
114861,2543,2025-12-24 05:38:13.832922200,Headphones,Accessories,South,Card,6.0,106.39166372519551,0.25446015485595,475.9153469898007,27.0,Female,New,2.439205379357969,9.105186799342668,2025,12,December,Wednesday,4,52,638.3499823511731,162.43463536137247,190.36613879592028,20-30%
114862,1986,2025-12-24 06:48:18.913260888,Headphones,Accessories,West,Bank Transfer,4.0,104.59989890440768,0.0138142596740207,412.61971495626346,48.0,Male,Returning,1.1827833543055863,11.840940889952396,2025,12,December,Wednesday,4,52,418.3995956176307,5.779880661367204,165.0478859825054,0-5%
114863,2869,2025-12-24 07:58:23.993599576,Tablet,Electronics,West,Card,1.0,470.5152848556604,0.1078039577534864,419.7918749647112,52.0,Male,Returning,1.0487301079655107,30.525953982129035,2025,12,December,Wednesday,4,52,470.5152848556604,50.723409890949235,167.9167499858845,10-20%
114864,1136,2025-12-24 09:08:29.073938264,Smartwatch,Wearables,East,Bank Transfer,3.0,270.7914944736216,0.1783161995885908,667.5149528945115,42.0,Male,New,4.5849403545421845,35.61939954315787,2025,12,December,Wednesday,4,52,812.3744834208647,144.85953052635327,267.00598115780457,10-20%
114865,2207,2025-12-24 10:18:34.154276952,Keyboard,Accessories,West,Card,7.0,75.6352353244688,0.1572281816988902,446.2027136142442,42.0,Male,New,4.741442397454958,17.528181103469947,2025,12,December,Wednesday,4,52,529.4466472712816,83.24393365703729,178.4810854456977,10-20%
114866,2733,2025-12-24 11:28:39.234615640,Monitor,Electronics,West,Cash,6.0,309.72331931867893,0.2183090341032354,1452.647523833821,57.0,Female,New,2.342454098187505,14.181034698604996,2025,12,December,Wednesday,4,52,1858.3399159120736,405.6923920782525,581.0590095335284,20-30%
114867,2196,2025-12-24 12:38:44.314954336,Printer,Office,East,Card,7.0,241.53181693741416,0.2649129633928631,1242.8283529120288,64.0,Male,New,2.682650726001683,22.622732148564417,2025,12,December,Wednesday,4,52,1690.7227185618992,447.89436564987034,497.13134116481154,20-30%
114868,1909,2025-12-24 13:48:49.395293024,Mouse,Accessories,North,Cash,2.0,40.00987997505145,0.2275800302953321,61.80886055643328,63.0,Male,New,4.728151524699284,13.3884838043538,2025,12,December,Wednesday,4,52,80.0197599501029,18.21089939366962,24.723544222573313,20-30%
