student_id,gender,age,study_hours,attendance,sleep_hours,previous_score,assignments_completed,class_participation,internet_access,parental_support,final_score
7033,Male,17,4.329162334333867,94.72194356457028,3.9889776868325257,59.623319416252045,48,49,Yes,High,60.88517448669371
7034,Female,21,8.383492244103405,79.65050195366632,8.294396459213544,58.12186366634319,92,85,Yes,Medium,55.51098926032577
7035,Male,18,6.708350313087351,87.382204290996,5.500606136288549,48.480783216745834,61,16,Yes,Medium,55.73680952263675
7036,Female,19,3.473206638447877,95.46394721858637,7.431331892300474,72.25024170097862,89,17,Yes,Low,42.475928609299075
7037,Female,20,4.9122707592452075,94.28621096369126,7.505907640162775,83.71305718973481,55,4,Yes,Low,49.26425849254689
7038,Male,23,4.495776640030353,73.37652715666547,3.097564680794096,57.492810385888674,41,60,Yes,High,47.20840232460699
7039,Female,21,3.003856391356665,90.43718826894201,5.062195874146672,92.99149436349904,99,38,Yes,Low,55.35444195746541
7040,Female,21,4.351495785013835,80.98525392056631,6.447026551939437,70.64866965843602,83,80,Yes,High,67.91461368690263
7041,Female,19,3.9400677343869415,91.40675997280697,3.8990464972729186,68.8726186649901,89,97,Yes,High,63.088729099400624
7042,Male,20,4.725497876153499,84.8236150027554,5.394338468491105,74.8252727279205,62,67,Yes,High,62.86468884217027
7043,Female,22,3.0032336386179335,81.30801691243425,7.147454272152001,79.62661865041656,68,40,Yes,Medium,67.35494899251185
7044,Female,23,1.9467635995106778,83.20766496415625,6.893819617490478,58.18139111949543,98,71,Yes,Low,40.17381341551568
7045,Female,21,4.417438453215259,81.06285547246718,7.3631853167731265,73.32235246922515,50,25,Yes,Medium,42.989208736248585
7046,Female,21,7.930236436357561,81.53199654163812,7.539065174474622,80.69952023649168,93,88,Yes,Low,70.99696426013703
7047,Female,22,4.664405852525593,76.09401167301709,4.981804519624464,59.30934144534161,94,99,No,Medium,54.370447653387345
7048,Female,23,3.8368124421369094,74.9793079127098,5.458182083904833,65.0710824748389,100,38,Yes,Medium,51.49636435628237
7049,Female,18,6.008171610076997,99.15809915247203,7.91363942741446,53.49113261955317,74,74,Yes,High,52.31139753145539
7050,Male,18,4.183360774809243,83.7303349333342,8.829196289203216,57.6042763903431,91,66,Yes,Medium,44.226787402610476
7051,Male,24,8.23606584991822,71.1203409332232,5.839110341365345,59.75463631629217,98,43,Yes,Medium,57.57094863912684
7052,Female,24,4.492174981409843,74.67099082284427,7.310686712916349,51.43704788902137,61,63,No,Medium,41.42848679729864
7053,Male,17,5.900994126316327,90.67510144137542,7.968499471976674,64.055788710216,42,91,Yes,High,64.36493991769763
7054,Male,19,2.9907912352134542,69.16575947893656,7.285066740627141,69.96243447750017,86,38,Yes,High,47.784660063126346
7055,Female,20,5.506178506673325,60.215667818267875,6.701480433494822,71.41925385657554,51,55,Yes,Medium,59.999913205048884
7056,Male,21,5.050186953887509,61.09861031277546,6.231220006661209,52.87293067997882,40,88,Yes,High,37.719761278501906
7057,Female,23,4.386987750681584,57.252292797542545,9.38232304571865,55.905170979662074,93,85,Yes,High,48.68533580251002
7058,Female,21,3.4964844776605597,62.4142217008265,7.11545084983237,77.7637570192058,97,12,Yes,High,44.58732687782968
7059,Female,24,3.223939668695251,63.829608722390276,7.46673043746073,55.86909299350004,82,3,Yes,High,39.1920472637187
7060,Female,17,5.064705327959305,94.62284855529767,7.389184096896295,77.36287038558079,65,27,Yes,High,64.4407001118872
7061,Female,23,5.757878219392947,77.44584944808878,6.025097911599025,54.013034200994724,73,82,Yes,Medium,64.02284184587195
7062,Male,23,4.245674407411737,73.64083753035939,7.0609852279771665,70.65494037685316,100,2,Yes,High,61.82227360250392
7063,Female,21,5.0745358582415845,60.679043243777116,6.613308774546278,76.28527513096626,94,26,Yes,Medium,46.435994753238845
7064,Male,19,4.424170643734461,76.28248323034391,6.591822890597339,25.2547057334366,68,60,No,Low,44.54640601444777
7065,Female,17,4.697052049810775,57.15206324922969,7.380350969222516,78.02700447993419,92,74,Yes,Medium,48.14583455112835
7066,Female,19,4.09911003464555,73.56699394456362,,84.56106709396924,85,5,Yes,Medium,59.97166640209497
7067,Female,17,4.535945158736617,100.0,5.554253895035503,60.36628314061045,72,47,Yes,Medium,43.514599060468136
7068,Male,21,9.896080913634853,85.96564294447639,7.603270072486504,70.1860759172514,71,94,No,Low,71.67647432756974
7069,Female,17,5.1232685976148495,75.48242207574563,6.362067288845596,52.41316388291018,64,55,Yes,Medium,40.5203180172141
7070,Female,18,5.790593916862086,86.37748326487628,6.585981135667916,70.45220804255844,89,28,No,Medium,65.09273186168421
7071,Female,23,5.376047210656194,71.74148186246919,4.685444136788006,100.0,89,71,Yes,High,57.042053827031694
7072,Female,20,3.9743663534058813,68.39186708544975,8.15569933861196,32.04896359624301,86,74,Yes,Medium,43.83661664766928
7073,Male,21,7.087978426583335,98.44955555439411,7.628819454298832,57.48932709786666,97,72,No,High,66.33326370832059
7074,Female,22,3.9176724591473175,64.29270415295672,7.849682542374196,76.95131548276723,97,30,Yes,Medium,47.34258669769726
7075,Male,20,6.610109097885102,73.75054517187179,7.464790744477293,83.92374941232528,75,64,Yes,Medium,58.51977071452687
7076,Female,21,3.8315860038671024,81.67239938836212,5.180851655571683,44.263664466828466,41,70,Yes,Low,44.39495602144602
7077,Male,20,2.580054961711918,66.76518953091062,7.274798757614982,55.427139011503385,54,73,Yes,Medium,48.2386465243986
7078,Male,18,5.230792416472386,85.80725944357691,,56.295231673426194,52,8,Yes,High,60.6200611428569
7079,Female,20,2.2906632877957867,74.32086570429297,5.844571473719753,55.205063027844155,81,62,Yes,Low,50.452737147721905
7080,Female,17,5.5712804500332185,85.96692393080228,7.600057889734865,63.257381158350235,54,76,Yes,Low,62.60895317280608
7081,Male,24,2.1116826878173667,85.03181015700622,8.990210700103216,43.56963554971732,45,26,Yes,High,40.07355510325436
7082,Female,20,3.8619839390542934,75.08385443249004,8.79200730274761,61.18211903015167,100,17,Yes,Medium,46.89648329294138
7083,Female,21,1.636540606950517,98.52790407109183,7.746574022212739,50.957766547064324,60,15,No,Medium,43.551695633930834
7084,Female,22,10.148334018805459,70.0159703587987,6.963726208648964,63.96717647890601,81,3,Yes,High,61.76139618914784
7085,Male,22,1.1920808807673713,94.18644564658484,6.741349214897305,54.42305034495664,65,93,Yes,Medium,47.525540722886106
7086,Female,24,4.519627480792809,92.09919891153649,5.914595696268128,62.46444924911165,74,37,Yes,High,33.102819246679886
7087,Female,19,6.786608548660027,99.25058649192528,6.676320179551988,49.453439516359005,84,19,Yes,Medium,66.3644765763972
7088,Female,24,6.572771817174051,80.08867247211624,8.090228751505773,79.290509214391,57,40,No,Low,74.75588590692331
7089,Male,23,6.202684244346274,68.53697145686412,9.187766958429924,60.116050824315366,45,57,Yes,High,40.19626670083471
7090,Female,20,3.865543223557049,,6.020222431643154,65.20741629606383,53,75,Yes,Medium,59.84205560136775
7091,Male,22,7.202177892674004,73.98358238428364,4.605983818393961,62.81270856423706,57,27,Yes,Medium,62.79585011324299
7092,Female,24,6.326782181604365,68.23748912753358,6.362951204665234,65.10848327965103,82,43,No,High,55.80031713481832
7093,Male,20,4.924599235320954,75.72255904914225,8.08474493544536,65.03288858340466,59,64,No,High,35.108044881395465
7094,Female,23,4.981161515453184,66.21971140611507,9.486732748790883,77.07707540943974,54,8,Yes,Low,47.99736523686442
7095,Female,22,3.892154704769255,84.31378590148014,8.572049447988164,60.708996511997576,92,32,Yes,High,44.11566445269729
7096,Male,23,2.6806959483339234,70.73197941889785,8.542342254854054,54.20309696513447,84,64,No,High,55.49221554543489
7097,Male,20,6.974301950957432,74.55018996114154,5.980527575590312,65.62572934081447,87,8,Yes,,55.56899908894879
7098,Male,21,7.124415987203063,89.61334633997954,6.01433275174119,55.806436824406234,66,85,Yes,Medium,60.080776006955524
7099,Female,20,2.7317817179401573,85.4843185221143,5.41142843528055,63.8762963232503,63,61,Yes,Medium,53.58074076109945
7100,Female,24,4.192429669707616,78.18701487083591,6.201424316649483,49.21959096159816,51,72,Yes,Medium,43.39008163256499
7101,Female,23,4.213153567082141,80.05048234496378,8.096917340093398,80.74673708564383,40,68,No,Medium,48.062140523964516
7102,Female,21,4.43468819251938,78.1470651675785,8.949384624321912,53.29200862725659,94,1,Yes,Medium,53.231000380449636
7103,Male,21,4.628589757175163,72.82613920299163,7.414620725539435,82.99105464312977,53,77,No,High,57.804286838896864
7104,Female,19,6.39372292329236,77.96968006982655,6.6938548479880975,64.0831141159943,93,75,Yes,Low,56.35817675825596
7105,Female,22,3.0055653830265125,83.89009950591533,5.719930218791894,77.84229783113463,71,28,Yes,High,46.23159713832327
7106,Female,17,2.80730601697468,76.48605445225392,6.864981812784049,53.4903205146901,42,79,Yes,High,23.786776573684765
7107,Female,21,6.97323948428595,83.03721156276329,7.243751593180665,35.497323676987605,49,47,Yes,High,57.63318084331245
7108,Female,23,3.5747105162374035,67.95997465892343,5.244313512672165,40.267851824052336,65,72,,Medium,48.212414756219914
7109,Female,22,1.9739292928458676,70.75327618625154,8.105767514208146,100.0,70,50,Yes,Low,69.37263256503444
7110,Female,18,3.52974011580026,69.1881539607123,6.491303204429609,56.030895529819745,49,31,Yes,Medium,52.34200738362089
7111,Male,20,3.8398945295119984,71.21842353849112,8.03369900932144,81.44237094322484,40,23,No,High,56.84991724139399
7112,Female,24,7.609925455451529,93.44617256047309,6.986896045538819,45.53365569732777,89,57,Yes,Medium,59.77603720962819
7113,Female,23,6.349652424753474,86.71246551732432,7.356660031464768,67.68282085449378,88,19,Yes,Low,51.69380059933224
7114,Female,18,6.7950412332644845,65.07692257578785,6.157660947902431,70.22610826892974,71,83,Yes,Low,63.22076670427479
7115,Female,23,6.139947284693572,83.24997955690147,6.586461657021461,100.0,58,42,Yes,Low,64.74373724644593
7116,Male,20,6.392487343230628,73.31301224821716,7.770450548034348,60.23211891846225,40,4,Yes,Medium,59.92599448375266
7117,Male,19,3.123835746839364,69.81138497434121,6.842202118313951,54.33097926363134,65,83,Yes,High,44.854397475943756
7118,Male,23,4.102795689293031,60.171126411329915,5.6740311811633966,70.2640041402597,44,79,Yes,High,47.97359934205731
7119,Male,21,2.5201693739529025,89.66302432584293,7.133888866062736,51.128561195458175,65,18,Yes,Low,34.218773689638056
7120,Male,17,4.079023938925934,61.63364220399434,7.462810020206081,71.14365333971317,77,75,No,High,61.06852881660927
7121,Male,21,5.868209981869482,77.37644186388151,8.647466230806437,64.19767318093274,40,80,Yes,Medium,45.954678066451066
7122,Female,20,4.769166569624494,66.64426505130157,8.383063922391367,53.69273518372499,69,97,Yes,Medium,53.625916541772945
7123,Male,23,7.12296163792059,87.31012736483909,6.922437344375358,72.41575900731863,88,26,Yes,Medium,71.78731494089337
7124,Male,17,2.2171684155455615,73.98777808423259,6.343197802402905,66.62482054031133,51,40,Yes,Medium,43.16834009240364
7125,Female,21,5.5004767013964795,76.38644813375586,,76.4048065856489,75,89,Yes,High,60.938572040161645
7126,Male,17,2.003394396261364,76.79118884483961,6.371519791146492,89.78680060759238,75,33,Yes,High,39.801826368202455
7127,Female,24,4.688352938347284,81.6308440192294,7.607393470844736,57.475353817428164,63,20,No,Low,36.54954964984112
7128,Female,20,5.980666845112958,78.15605716779972,8.249998147138779,58.827379343797716,81,41,No,Low,43.563666276123584
7129,Male,19,4.070994866351562,77.4807217324666,8.487801231152908,44.81528870613164,94,66,Yes,Low,53.01437272295406
7130,Female,19,5.602253208173912,71.77917629694267,6.505352257002802,72.81545411896158,94,99,Yes,Medium,51.35252382174912
7131,Male,23,2.580535330334132,59.10324751989488,6.385568320703058,55.32872678809309,64,92,Yes,High,48.96096937095079
7132,Male,21,1.172620043607234,64.57738848549774,6.495526690529643,70.18291974750127,47,82,Yes,High,31.564387500202017
7133,Female,18,5.614059244975606,86.62175686416775,4.68155565989661,82.48209830849942,51,20,No,Medium,56.07335897469743
7134,Female,20,7.988020468151465,74.33016644008443,5.556625169743698,54.734023484392516,100,75,Yes,Medium,54.47503493370948
7135,Male,21,2.507910119660216,70.03188266733025,6.9585363928735795,57.88575789948583,66,86,No,Medium,41.200359974491526
7136,Female,21,6.9443883602135905,61.13126226698346,7.455126088532763,80.21768998579824,98,46,Yes,Low,71.30433701876518
7137,Female,19,4.586846817632822,57.36423431891578,7.589407669459055,75.61134250028415,99,27,Yes,Medium,35.01907003242677
7138,Male,23,1.828616956613848,69.56151743846162,6.063406693755359,74.02225368972296,51,62,Yes,Low,56.68873773806352
7139,Male,17,2.236989397295675,88.65663424854309,6.410667822616775,59.12919701220122,71,63,Yes,Low,49.164753414921705
7140,Female,20,4.5315695467213,71.31515767653218,6.676595432032647,43.45895553844538,99,54,Yes,High,36.147802146186166
7141,Male,24,3.6910754241517925,82.80582630289737,6.542648921397329,54.322491823480455,74,11,Yes,Low,50.761948963103336
7142,Male,17,1.874174046483522,70.76328204722451,7.825621264797597,49.857792276695236,55,1,Yes,High,30.243785156975203
7143,Male,22,1.11192143754919,85.66640035234619,5.430191068045685,73.72319471080722,75,58,Yes,High,44.93579225792697
7144,Male,22,2.8065613441469877,73.77899037829597,5.62084527394847,69.26782304930637,95,29,Yes,Low,59.32463662512281
7145,Male,20,4.887618016662237,63.217389053394044,6.641877645223064,56.02074612731353,69,11,Yes,Medium,34.54034887402861
7146,Male,23,4.487198494793724,74.77256318520668,5.361275555994791,58.5818670770672,76,38,Yes,Medium,47.292455041600746
7147,Male,18,3.4975240849998435,100.0,4.719435665252007,72.13474488363207,100,17,No,Low,60.300429773029684
7148,Female,22,4.903774388582965,99.47861178661026,5.2078274084562945,60.210032997412355,71,23,No,High,46.097350674943705
7149,Male,19,6.580053439725376,83.83839963335238,6.70874249386148,56.28279937134339,54,11,Yes,High,35.32344575069031
7150,Female,18,5.288253020868296,76.35529421503557,7.756636979590571,94.67886693491256,60,81,No,Medium,54.43975402727021
7151,Female,21,4.257382657220838,81.646821625141,7.781639841271391,56.75563708001804,95,5,Yes,High,51.55940191111874
7152,Female,22,6.356144013321377,81.80222806479948,8.90549851904691,75.02959518979355,79,7,Yes,Medium,39.712020185556696
7153,Male,19,2.58029939556741,77.52135897159478,7.121998141085032,70.88863515332591,68,56,Yes,Medium,31.702659079747896
7154,Male,21,4.050160920889297,83.2913282390714,7.283440614794594,42.15116102742243,93,48,Yes,Medium,48.27241355492777
7155,Female,18,4.097824128799264,80.49872234584276,6.699511555565986,54.81509174795744,69,14,No,High,36.207118430266306
7156,Male,20,2.0260934831143094,74.20833137562823,6.7578082411167895,77.2868256011705,64,6,No,High,52.78688912692235
7157,Female,21,3.6602516754312844,63.65691840739628,9.496654397914256,63.0277582111746,59,92,Yes,High,51.16083482704541
7158,Male,17,0.35008063820939395,72.479289093358,7.313621724706039,43.02590631459471,49,57,Yes,High,28.42554617471971
7159,Male,20,8.324356095325907,87.59422618888317,7.417929122912946,70.91732293183637,70,52,Yes,Medium,69.44381650275903
7160,Female,20,2.625172423127374,77.62245330605562,5.625862836499641,56.26543032239819,40,24,Yes,Medium,40.41207925841714
7161,Female,18,7.672228262842624,81.60344269905006,7.492506729886082,71.53838263217574,49,76,Yes,Medium,60.19966287024807
7162,Female,18,4.576169011438985,74.60381366754706,7.789998375188158,100.0,57,60,Yes,Low,62.51610975289073
7163,Male,19,5.629728264311918,65.28482993987251,8.332372153525439,70.73658604959587,88,95,Yes,Medium,54.365289953221854
7164,Female,19,3.522400403298137,75.13644342153813,7.756101429881801,74.1825952440086,75,11,Yes,Medium,51.63447348553753
7165,Male,17,4.915859383923348,65.73052919100778,6.84791412629922,61.190082064193035,96,24,Yes,High,38.76417483233559
7166,Male,20,5.800979279976872,64.96452991675739,6.796692024564149,48.20618513468679,98,18,Yes,Low,65.44305549585275
7167,Male,24,5.829104828788364,92.46763930643291,6.913503185477317,80.35887379788639,93,41,Yes,Medium,70.73535378283017
7168,Female,23,6.049546780148715,72.9589679407894,7.128624452273084,55.91241071035574,52,79,Yes,High,54.17883447067896
7169,Female,17,3.763334579921647,69.1021832944796,8.521180528967413,61.56227448582667,71,11,No,High,53.61076733818091
7170,Female,17,3.53928065501729,97.41551621257086,8.287167459041449,91.90213303460888,61,59,Yes,Low,68.21981652292504
7171,Male,23,1.3116473494647929,87.7798204248509,7.903493144470937,59.93438361952977,45,98,Yes,Low,42.61600263110534
7172,Male,23,5.546438022353874,73.54188929397795,9.435051976564358,83.22992197711815,72,35,Yes,Medium,50.764246472154916
7173,Female,23,6.664757422646885,83.13163590662842,,70.81217176888153,40,23,Yes,High,44.809182143578575
7174,Male,18,7.731963359835859,75.17054018087157,6.447929710808763,56.703634409202074,42,32,Yes,High,59.07400421303739
7175,Male,17,5.110345269161016,69.6878438486448,6.986472857062741,70.12110970139587,44,35,Yes,Medium,61.189693239035854
7176,Female,17,2.9670404541828614,83.69629469382005,6.193324631246832,54.25367975983836,89,3,Yes,Medium,39.33554569197103
7177,Female,21,1.1058077134210893,74.10837737615756,5.884299130417131,78.5708766386112,66,98,Yes,Medium,50.46145519545134
7178,Female,23,6.583333466166701,78.90597610799284,4.939408431564152,83.70640742508593,51,49,Yes,Medium,69.14597027855507
7179,Male,23,0.9074468664449289,90.25635881879606,6.6264056654988845,65.73510693378225,72,55,Yes,Medium,50.05308155544846
7180,Male,19,3.8187918445124667,88.93455724554451,8.072832464610197,85.13714640153896,80,7,Yes,Medium,59.948242573044865
7181,Male,19,4.051386344112708,71.39888049772708,7.928723610765127,67.40110621031137,66,60,Yes,Medium,68.03948878916029
7182,Male,20,4.361089724297961,83.83237922744503,6.097444136511158,78.71769647051153,88,7,Yes,Low,51.578132781478836
7183,Male,19,4.57160520007168,64.46572504625092,7.264294094238024,100.0,100,6,Yes,,58.99400625276536
7184,Female,22,4.77629511273515,83.40496993578846,8.62911977825931,100.0,52,24,Yes,High,53.023513775653456
7185,Male,20,0.0,79.78194366961327,5.175919545585721,62.26171755995751,85,47,Yes,Medium,31.004123340813507
7186,Male,24,4.529311819740253,82.54775234836117,6.809396823552965,69.40257529162955,98,34,Yes,Medium,56.03377316273126
7187,Male,23,0.04084885177624553,74.43066294426922,7.343795548970728,49.19066031890668,50,78,Yes,Medium,24.437637568489166
7188,Female,21,5.96443614618199,100.0,7.012018408044148,76.97968413181123,50,17,Yes,Medium,39.940639952391194
7189,Female,19,3.389749688392776,67.18440350855623,8.020760072820874,70.83825135453161,75,10,Yes,Medium,42.58147828786688
7190,Female,21,0.18592654955329913,89.65862053162154,5.2026087644057615,53.38971720837677,80,93,Yes,Medium,38.9617848485861
7191,Male,19,2.871590645229248,65.61962016278002,5.7930176070431045,82.802727373897,97,28,Yes,Medium,60.398121838645054
7192,Female,19,3.3598493216306924,84.05213009555186,7.818449611235194,61.01585585589688,89,86,Yes,Low,37.98591299443662
7193,Female,21,6.88139923511001,84.90947972702139,4.9573311266859825,57.18638014601156,97,97,Yes,High,49.23077811865466
7194,Female,17,4.89327548350049,78.65971045874743,7.974121409239932,70.99244465851511,90,82,Yes,Medium,51.5476042894515
7195,Male,17,5.18888988870116,72.05610707347554,7.5397817874782955,58.02390944710986,43,15,No,High,42.19022250031663
7196,Female,17,6.8624432684412024,79.69361868894359,7.8903036876464325,64.52480709556814,83,5,Yes,High,44.97999125352139
7197,Male,22,4.307711424151021,81.2041240011621,6.436852416688355,91.19376069097906,57,14,Yes,Medium,56.29318378475796
7198,Male,17,6.008375922064807,99.47923783567539,7.611806124056142,55.77972866424173,57,72,Yes,High,57.434799125254116
7199,Female,19,5.867722227863984,67.53191657639644,5.593254915819055,75.1311422400623,67,28,Yes,Medium,42.32836610621832
7200,Male,23,1.9270610128611754,71.32903804423198,6.502594069040416,56.24751256955482,45,63,Yes,High,43.60043118261019
7201,Female,18,7.445967155259659,81.41682668483203,7.04360672833304,50.402127395526314,98,65,Yes,High,62.305902865943764
7202,Male,21,1.659396439858611,74.92735451525698,5.921500690531708,63.776763316676046,82,96,Yes,Low,35.57016253636387
7203,Female,23,6.334733298955696,76.79950754723279,7.261728241641114,100.0,97,86,Yes,High,79.70142783876511
7204,Female,18,1.4658539261887347,90.84422202436512,5.626951325448081,76.72438590769809,44,12,No,Medium,51.97362280313856
7205,Female,23,5.702473576303347,44.15680195884918,,71.9307895234902,87,83,Yes,Medium,48.414320289803484
7206,Male,22,8.223829756300345,70.82460785978627,9.090220365264734,57.131719755722756,50,70,No,High,49.426114300967185
7207,Female,18,4.074042686899578,57.091569284985006,5.49200123365917,59.23125574339605,44,56,Yes,Medium,30.073973105674806
7208,Male,24,3.9872887142937072,63.650202757151156,6.972927860468889,42.7478416023589,48,80,Yes,High,28.673875205948093
7209,Female,20,5.7208799986336984,100.0,5.058446730345823,91.92553975679941,62,50,No,Low,60.05621137869056
7210,Male,17,3.841207088074914,85.17801760743308,6.000455178291499,69.03366306800856,50,84,Yes,Medium,49.85574849218608
7211,Male,24,,89.41877910069725,7.842339006087335,67.72923784524704,100,27,Yes,,66.5644009165187
7212,Female,22,4.884384498917392,77.03364420256283,6.483245677851839,68.05771299685688,54,93,Yes,Medium,60.12590044237328
7213,Female,23,3.8596609835585483,87.10456589798292,7.890892166522156,96.35224197744536,64,22,Yes,High,48.94928777610804
7214,Female,19,3.419428944208634,56.80122590975701,7.427060030412109,69.49250764154166,56,84,No,Low,46.340780693773155
7215,Female,17,2.6341030596539587,90.4595809412352,6.92257807439201,62.11200736932057,89,0,No,High,50.051870188573226
7216,Female,24,3.2444900264850207,68.1618705772812,5.76470488633184,91.9866730923802,92,80,Yes,Low,62.98110782333417
7217,Male,17,3.798653212682807,71.62421016808904,7.822585862197045,63.05517334474984,65,95,Yes,High,44.31782764141917
7218,Female,18,3.52472185300284,84.06181284545583,7.364960474141793,39.62623844393769,53,87,Yes,Low,45.688048236174694
7219,Female,20,3.1836494517257923,81.79736110298659,5.166351510388774,42.09490319138882,78,70,Yes,Medium,46.87483721202584
7220,Male,17,8.697682460704879,79.01544058072258,5.842569288060017,62.12435287057486,95,34,Yes,Medium,73.30526937930456
7221,Female,23,2.4398098470210203,61.642846157036175,3.677165342138361,69.3745806207465,94,35,Yes,High,44.76505505401519
7222,Female,23,4.793265175292349,79.1977640258597,5.3612478324594885,77.32918315868598,87,13,Yes,High,53.23756960754169
7223,Male,21,5.6850420195217435,89.52673624179874,6.623948486775552,51.2254665354627,48,55,Yes,Medium,43.86076339245739
7224,Female,21,5.760215991167465,71.61015484680247,5.732973231582768,61.62111976769606,66,61,Yes,Medium,44.273727729621186
7225,Female,17,4.382785848435056,93.77924454408355,6.002000084735576,52.85524924707528,74,11,Yes,Medium,43.872740954469215
7226,Female,18,4.018594856305381,67.52769676903189,8.668684189090932,81.7057108624794,66,86,Yes,High,44.04600687572173
7227,Male,18,5.403094982479013,78.07857470062048,8.23457598884568,84.23629404024969,92,13,Yes,Low,54.577994648256706
7228,Female,19,5.033043299956401,96.42393280051935,6.166398174687277,94.37393178422795,55,61,No,High,52.12455106746445
7229,Male,22,3.9820823304649733,69.82320104760468,7.9522451612830185,70.27302521408649,99,88,Yes,High,43.38507367886151
7230,Female,22,1.3762428565511384,90.64782580052488,8.45784742348501,92.97943988945603,61,21,Yes,Low,43.342173937889164
7231,Male,24,3.564152555333505,100.0,7.742258189902906,54.60646222852152,69,100,Yes,Medium,54.1665123432285
7232,Female,22,2.2068996725850845,80.0525288270898,7.358712979650274,68.23912737100605,65,28,Yes,High,49.43760507762102
7233,Male,20,3.165680899867347,71.67579615140032,8.317987693262086,49.08771283196172,78,71,Yes,High,42.40108909300412
7234,Male,18,4.566446477033919,68.72713436459972,7.923421575948895,73.60001112119414,99,74,Yes,Medium,55.83048973584156
7235,Male,19,5.217472287993233,93.65523244016791,5.5442868837311075,69.2711540786825,78,93,Yes,Medium,63.354886527254585
7236,Male,21,8.060905502584813,,6.77328129527324,28.19229835953356,91,58,Yes,Medium,49.60715258085797
7237,Male,23,3.425187242192372,95.3917094744241,6.337517102728544,81.64410585327172,72,85,Yes,Low,58.97305475996247
7238,Male,22,6.049251270550301,77.60593979212864,8.382968180712496,77.83025036911371,79,14,Yes,Medium,49.33354613984628
7239,Female,21,5.111920048875673,90.45368329832526,6.30349353905749,56.66537505222618,97,20,Yes,High,55.35756999335482
7240,Female,21,7.0919953412795795,77.41392730648715,6.097378034428187,69.21826786724537,40,88,No,High,56.374176112742205
7241,Male,17,5.652457439191252,67.40333854069969,8.232018489365966,42.593873883854116,51,76,No,Medium,47.2158032743588
7242,Male,20,2.4830371454273674,91.49012142134823,7.311605219118124,53.446692415352544,56,70,Yes,Medium,41.172122026676
7243,Male,19,1.0539079414175374,97.60644333933845,9.534138820757969,90.03619145337021,64,81,Yes,High,64.2595674659487
7244,Male,20,5.12252339933501,65.75277632662416,5.965310172632254,47.68480272197526,68,11,No,Medium,53.181611317293566
7245,Female,17,3.4430980041992187,65.52682844519197,6.377396884640801,65.1431947634758,97,60,Yes,Low,58.85668308743016
7246,Male,19,2.5393725080988054,,8.34636128491339,44.05458497636148,81,46,Yes,High,26.79614261613288
7247,Female,19,1.9648445909338448,89.473543268892,5.465079554486774,70.0691783018231,67,25,Yes,Medium,48.92522743659359
7248,Female,18,4.821950995174311,64.39416967495256,8.583630829511065,73.44117657959386,58,68,Yes,Medium,65.04287957263497
7249,Male,20,7.51541539862673,80.72418884347087,5.551053541378514,75.86195324690718,80,71,Yes,Medium,64.03218987006517
7250,Male,20,3.6826553085879166,70.91487655128297,7.73226827585324,72.01976005434048,49,35,Yes,Low,49.49005243107186
7251,Female,18,5.6805406221506445,86.40994919790002,4.788338768241667,86.40253310345949,50,54,Yes,Medium,61.715451104908254
7252,Female,24,4.295467299564815,68.42535814204932,7.054155807985975,56.68957594318792,49,68,Yes,Medium,62.59684304793538
7253,Male,21,1.9212358217932142,87.26163600329015,5.356563412738205,49.12588253362159,99,85,Yes,Low,50.44376397835908
7254,Male,17,5.969622687020834,76.1014222701875,9.311530284413784,56.192409182651986,69,86,Yes,Medium,61.295293341095544
7255,Male,20,2.3106159119452574,66.7543137158275,5.714043384645382,44.80653775456421,88,71,Yes,Medium,39.409635944126364
7256,Female,18,4.54325326118713,78.76427946512266,6.00537158922299,66.18169538291477,46,18,Yes,Medium,52.770382638835414
7257,Female,23,3.8169591699893894,54.74432022613977,7.6425111475634475,62.90567529121253,44,33,Yes,Medium,38.99499371029708
7258,Male,24,6.2861548691313835,71.29086513474073,6.278850845323914,72.16306012994819,99,69,Yes,Medium,73.87157817149341
7259,Female,19,2.3836980150586267,82.04881284389594,7.839944028423042,40.75637791152431,67,62,Yes,Medium,31.41009630881148
7260,Female,22,5.2817398156039195,56.73894265161726,6.146931785601055,64.80481438011641,59,49,Yes,High,39.05151292758989
7261,Male,23,2.820405185302598,47.146357762735065,6.054458852076934,83.21721297973698,71,16,No,Medium,35.74832411688915
7262,Male,18,3.4777895753424297,49.92759216224199,6.966929552703343,73.58344168166946,98,80,No,High,52.926558954795304
7263,Female,22,0.0,93.92554266600445,5.539683391647829,36.56696186394815,51,78,Yes,High,48.62337833796228
7264,Female,21,8.684197143235817,77.07889184684724,7.475639637600981,64.82436565278282,44,38,No,Medium,58.574024480855655
7265,Male,17,5.601113865652463,71.61041527191375,8.052758223843707,54.008375593214765,69,100,Yes,Medium,70.68408832009331
7266,Male,22,2.9653050281236712,89.34185682800195,7.663595967990926,65.19292828111413,72,30,,Low,58.83506313533016
7267,Male,24,2.250688623334012,73.14660381037066,7.771937045653905,59.29020241646659,49,21,Yes,Medium,44.35355295145486
7268,Male,21,3.508702494241319,81.22154279840079,4.6901737360416,91.08944613634063,78,57,No,High,48.25851323581471
7269,Male,22,5.933759069638903,78.30906421107916,6.446022704969131,66.2856977408312,66,24,Yes,High,59.475866364839966
7270,Female,19,0.7158301488301491,72.34800695096426,6.727521801227545,69.75138071740656,51,18,No,Medium,57.56871299030531
